season,week,datex,rank,school,date
1990,3,33127,20,Arizona,1990x09x11
1990,3,33127,21,Illinois,1990x09x11
1990,3,33127,22,Washington,1990x09x11
1990,3,33127,23,Texas,1990x09x11
1990,3,33127,24,Florida,1990x09x11
1990,3,33127,25,Arizona St.,1990x09x11
1990,4,33134,1,Notre Dame,1990x09x18
1990,4,33134,2,Florida St.,1990x09x18
1990,4,33134,3,Auburn,1990x09x18
1990,4,33134,4,BYU,1990x09x18
1990,4,33134,5,USC,1990x09x18
1990,4,33134,6,Tennessee,1990x09x18
1990,4,33134,7,Michigan,1990x09x18
1990,4,33134,8,Nebraska,1990x09x18
1990,4,33134,9,Miami,1990x09x18
1990,4,33134,10,Virginia,1990x09x18
1990,4,33134,11,Oklahoma,1990x09x18
1990,4,33134,12,Texas A&M,1990x09x18
1990,4,33134,13,Arkansas,1990x09x18
1990,4,33134,14,Houston,1990x09x18
1990,4,33134,15,Illinois,1990x09x18
1990,4,33134,16,Ohio State,1990x09x18
1990,4,33134,17,Clemson,1990x09x18
1990,4,33134,18,Arizona,1990x09x18
1990,4,33134,19,Florida,1990x09x18
1990,4,33134,20,Colorado,1990x09x18
1990,4,33134,21,Washington,1990x09x18
1990,4,33134,22,Texas,1990x09x18
1990,4,33134,23,Arizona St.,1990x09x18
1990,4,33134,24,Michigan St.,1990x09x18
1990,4,33134,25,Pittsburgh,1990x09x18
1990,5,33141,1,Notre Dame,1990x09x25
1990,5,33141,2,Florida St.,1990x09x25
1990,5,33141,3,Auburn,1990x09x25
1990,5,33141,4,BYU,1990x09x25
1990,5,33141,5,Tennessee,1990x09x25
1990,5,33141,6,Michigan,1990x09x25
1990,5,33141,7,Virginia,1990x09x25
1990,5,33141,8,Nebraska,1990x09x25
1990,5,33141,9,Oklahoma,1990x09x25
1990,5,33141,10,Miami,1990x09x25
1990,5,33141,11,Texas A&M,1990x09x25
1990,5,33141,12,Washington,1990x09x25
1990,5,33141,13,Houston,1990x09x25
1990,5,33141,14,Illinois,1990x09x25
1990,5,33141,15,Ohio State,1990x09x25
1990,5,33141,16,Arizona,1990x09x25
1990,5,33141,17,Florida,1990x09x25
1990,5,33141,18,USC,1990x09x25
1990,5,33141,19,Clemson,1990x09x25
1990,5,33141,20,Colorado,1990x09x25
1990,5,33141,21,Arizona St.,1990x09x25
1990,5,33141,22,Michigan St.,1990x09x25
1990,5,33141,23,Arkansas,1990x09x25
1990,5,33141,24,Fresno St.,1990x09x25
1990,5,33141,25,South Carolina,1990x09x25
1990,6,33148,1,Notre Dame,1990x10x02
1990,6,33148,2,Florida St.,1990x10x02
1990,6,33148,3,Michigan,1990x10x02
1990,6,33148,4,Virginia,1990x10x02
1990,6,33148,5,Auburn,1990x10x02
1990,6,33148,6,Tennessee,1990x10x02
1990,6,33148,7,Oklahoma,1990x10x02
1990,6,33148,8,Nebraska,1990x10x02
1990,6,33148,9,Miami,1990x10x02
1990,6,33148,10,Florida,1990x10x02
1990,6,33148,11,BYU,1990x10x02
1990,6,33148,12,Colorado,1990x10x02
1990,6,33148,13,Houston,1990x10x02
1990,6,33148,13,Illinois,1990x10x02
1990,6,33148,15,USC,1990x10x02
1990,6,33148,16,Clemson,1990x10x02
1990,6,33148,17,Washington,1990x10x02
1990,6,33148,18,Michigan St.,1990x10x02
1990,6,33148,19,Texas A&M,1990x10x02
1990,6,33148,20,Ohio State,1990x10x02
1990,6,33148,21,Arkansas,1990x10x02
1990,6,33148,22,Oregon,1990x10x02
1990,6,33148,23,Georgia Tech,1990x10x02
1990,6,33148,24,Fresno St.,1990x10x02
1990,6,33148,25,Arizona,1990x10x02
1990,7,33155,1,Michigan,1990x10x09
1990,7,33155,2,Virginia,1990x10x09
1990,7,33155,3,Miami,1990x10x09
1990,7,33155,4,Oklahoma,1990x10x09
1990,7,33155,5,Tennessee,1990x10x09
1990,7,33155,6,Auburn,1990x10x09
1990,7,33155,7,Nebraska,1990x10x09
1990,7,33155,8,Notre Dame,1990x10x09
1990,7,33155,9,Florida,1990x10x09
1990,7,33155,10,Florida St.,1990x10x09
1990,7,33155,11,Illinois,1990x10x09
1990,7,33155,12,Houston,1990x10x09
1990,7,33155,13,BYU,1990x10x09
1990,7,33155,14,Colorado,1990x10x09
1990,7,33155,15,Clemson,1990x10x09
1990,7,33155,16,USC,1990x10x09
1990,7,33155,17,Washington,1990x10x09
1990,7,33155,18,Georgia Tech,1990x10x09
1990,7,33155,19,Oregon,1990x10x09
1990,7,33155,20,Texas A&M,1990x10x09
1990,7,33155,21,Arizona,1990x10x09
1990,7,33155,22,Indiana,1990x10x09
1990,7,33155,23,Wyoming,1990x10x09
1990,7,33155,24,Mississippi,1990x10x09
1990,7,33155,25,Iowa,1990x10x09
1990,8,33162,1,Virginia,1990x10x16
1990,8,33162,2,Miami,1990x10x16
1990,8,33162,3,Tennessee,1990x10x16
1990,8,33162,4,Nebraska,1990x10x16
1990,8,33162,5,Auburn,1990x10x16
1990,8,33162,6,Notre Dame,1990x10x16
1990,8,33162,7,Florida St.,1990x10x16
1990,8,33162,8,Illinois,1990x10x16
1990,8,33162,9,Houston,1990x10x16
1990,8,33162,10,Michigan,1990x10x16
1990,8,33162,11,Georgia Tech,1990x10x16
1990,8,33162,12,BYU,1990x10x16
1990,8,33162,13,Washington,1990x10x16
1990,8,33162,14,Colorado,1990x10x16
1990,8,33162,15,USC,1990x10x16
1990,8,33162,16,Oklahoma,1990x10x16
1990,8,33162,17,Florida,1990x10x16
1990,8,33162,18,Mississippi,1990x10x16
1990,8,33162,19,Texas,1990x10x16
1990,8,33162,20,Indiana,1990x10x16
1990,8,33162,21,Wyoming,1990x10x16
1990,8,33162,22,Clemson,1990x10x16
1990,8,33162,22,Iowa,1990x10x16
1990,8,33162,24,Michigan St.,1990x10x16
1990,8,33162,25,Texas A&M,1990x10x16
1990,9,33169,1,Virginia,1990x10x23
1990,9,33169,2,Auburn,1990x10x23
1990,9,33169,3,Notre Dame,1990x10x23
1990,9,33169,4,Nebraska,1990x10x23
1990,9,33169,5,Illinois,1990x10x23
1990,9,33169,6,Houston,1990x10x23
1990,9,33169,7,Washington,1990x10x23
1990,9,33169,8,Miami,1990x10x23
1990,9,33169,9,BYU,1990x10x23
1990,9,33169,10,Colorado,1990x10x23
1990,9,33169,11,Tennessee,1990x10x23
1990,9,33169,12,Florida St.,1990x10x23
1990,9,33169,13,Texas,1990x10x23
1990,9,33169,14,Florida,1990x10x23
1990,9,33169,15,Iowa,1990x10x23
1990,9,33169,16,Georgia Tech,1990x10x23
1990,9,33169,17,Mississippi,1990x10x23
1990,9,33169,18,Wyoming,1990x10x23
1990,9,33169,19,Clemson,1990x10x23
1990,9,33169,20,Michigan,1990x10x23
1990,9,33169,21,USC,1990x10x23
1990,9,33169,22,Oklahoma,1990x10x23
1990,9,33169,23,Arizona,1990x10x23
1990,9,33169,24,TCU,1990x10x23
1990,9,33169,25,Oregon,1990x10x23
1990,10,33176,1,Virginia,1990x10x30
1990,10,33176,2,Notre Dame,1990x10x30
1990,10,33176,3,Nebraska,1990x10x30
1990,10,33176,4,Auburn,1990x10x30
1990,10,33176,5,Illinois,1990x10x30
1990,10,33176,6,Houston,1990x10x30
1990,10,33176,7,Washington,1990x10x30
1990,10,33176,8,Miami,1990x10x30
1990,10,33176,9,Colorado,1990x10x30
1990,10,33176,10,BYU,1990x10x30
1990,10,33176,11,Tennessee,1990x10x30
1990,10,33176,12,Florida St.,1990x10x30
1990,10,33176,13,Iowa,1990x10x30
1990,10,33176,14,Texas,1990x10x30
1990,10,33176,15,Florida,1990x10x30
1990,10,33176,16,Georgia Tech,1990x10x30
1990,10,33176,17,Mississippi,1990x10x30
1990,10,33176,18,Clemson,1990x10x30
1990,10,33176,19,Wyoming,1990x10x30
1990,10,33176,20,Michigan,1990x10x30
1990,10,33176,21,USC,1990x10x30
1990,10,33176,22,Oregon,1990x10x30
1990,10,33176,23,Arizona,1990x10x30
1990,10,33176,24,Penn State,1990x10x30
1990,10,33176,25,Louisville,1990x10x30
1990,11,33183,1,Notre Dame,1990x11x06
1990,11,33183,2,Washington,1990x11x06
1990,11,33183,3,Houston,1990x11x06
1990,11,33183,4,Colorado,1990x11x06
1990,11,33183,5,Miami,1990x11x06
1990,11,33183,6,Iowa,1990x11x06
1990,11,33183,7,Georgia Tech,1990x11x06
1990,11,33183,8,BYU,1990x11x06
1990,11,33183,9,Tennessee,1990x11x06
1990,11,33183,10,Florida,1990x11x06
1990,11,33183,11,Virginia,1990x11x06
1990,11,33183,12,Florida St.,1990x11x06
1990,11,33183,13,Nebraska,1990x11x06
1990,11,33183,14,Texas,1990x11x06
1990,11,33183,15,Auburn,1990x11x06
1990,11,33183,16,Mississippi,1990x11x06
1990,11,33183,17,Illinois,1990x11x06
1990,11,33183,18,Clemson,1990x11x06
1990,11,33183,19,Michigan,1990x11x06
1990,11,33183,20,Oregon,1990x11x06
1990,11,33183,21,Penn State,1990x11x06
1990,11,33183,22,Louisville,1990x11x06
1990,11,33183,23,USC,1990x11x06
1990,11,33183,24,Michigan St.,1990x11x06
1990,11,33183,25,Wyoming,1990x11x06
1990,12,33190,1,Notre Dame,1990x11x13
1990,12,33190,2,Colorado,1990x11x13
1990,12,33190,3,Miami,1990x11x13
1990,12,33190,4,Georgia Tech,1990x11x13
1990,12,33190,5,BYU,1990x11x13
1990,12,33190,6,Florida,1990x11x13
1990,12,33190,7,Texas,1990x11x13
1990,12,33190,8,Virginia,1990x11x13
1990,12,33190,9,Florida St.,1990x11x13
1990,12,33190,10,Washington,1990x11x13
1990,12,33190,11,Nebraska,1990x11x13
1990,12,33190,12,Houston,1990x11x13
1990,12,33190,13,Iowa,1990x11x13
1990,12,33190,14,Tennessee,1990x11x13
1990,12,33190,15,Mississippi,1990x11x13
1990,12,33190,16,Michigan,1990x11x13
1990,12,33190,17,Clemson,1990x11x13
1990,12,33190,18,Penn State,1990x11x13
1990,12,33190,19,USC,1990x11x13
1990,12,33190,20,Louisville,1990x11x13
1990,12,33190,21,Ohio State,1990x11x13
1990,12,33190,22,Illinois,1990x11x13
1990,12,33190,23,Michigan St.,1990x11x13
1990,12,33190,24,Auburn,1990x11x13
1990,12,33190,25,Southern Miss,1990x11x13
1990,13,33197,1,Colorado,1990x11x20
1990,13,33197,2,Miami,1990x11x20
1990,13,33197,3,Georgia Tech,1990x11x20
1990,13,33197,4,BYU,1990x11x20
1990,13,33197,5,Florida,1990x11x20
1990,13,33197,6,Texas,1990x11x20
1990,13,33197,7,Notre Dame,1990x11x20
1990,13,33197,8,Florida St.,1990x11x20
1990,13,33197,9,Washington,1990x11x20
1990,13,33197,10,Nebraska,1990x11x20
1990,13,33197,11,Penn State,1990x11x20
1990,13,33197,12,Houston,1990x11x20
1990,13,33197,13,Iowa,1990x11x20
1990,13,33197,14,Tennessee,1990x11x20
1990,13,33197,15,Michigan,1990x11x20
1990,13,33197,16,Clemson,1990x11x20
1990,13,33197,17,Virginia,1990x11x20
1990,13,33197,18,USC,1990x11x20
1990,13,33197,19,Ohio State,1990x11x20
1990,13,33197,20,Louisville,1990x11x20
1990,13,33197,21,Mississippi,1990x11x20
1990,13,33197,22,Illinois,1990x11x20
1990,13,33197,23,Auburn,1990x11x20
1990,13,33197,24,Michigan St.,1990x11x20
1990,13,33197,25,Southern Miss,1990x11x20
1990,14,33204,1,Colorado,1990x11x27
1990,14,33204,2,Georgia Tech,1990x11x27
1990,14,33204,3,Miami,1990x11x27
1990,14,33204,4,BYU,1990x11x27
1990,14,33204,5,Texas,1990x11x27
1990,14,33204,6,Florida,1990x11x27
1990,14,33204,7,Notre Dame,1990x11x27
1990,14,33204,8,Florida St.,1990x11x27
1990,14,33204,9,Washington,1990x11x27
1990,14,33204,10,Penn State,1990x11x27
1990,14,33204,11,Houston,1990x11x27
1990,14,33204,12,Tennessee,1990x11x27
1990,14,33204,13,Michigan,1990x11x27
1990,14,33204,14,Clemson,1990x11x27
1990,14,33204,15,Mississippi,1990x11x27
1990,14,33204,16,Illinois,1990x11x27
1990,14,33204,17,Louisville,1990x11x27
1990,14,33204,18,Iowa,1990x11x27
1990,14,33204,19,Nebraska,1990x11x27
1990,14,33204,20,Auburn,1990x11x27
1990,14,33204,21,USC,1990x11x27
1990,14,33204,22,Oklahoma,1990x11x27
1990,14,33204,23,Michigan St.,1990x11x27
1990,14,33204,24,Southern Miss,1990x11x27
1990,14,33204,25,Ohio State,1990x11x27
1990,15,33211,1,Colorado,1990x12x04
1990,15,33211,2,Georgia Tech,1990x12x04
1990,15,33211,3,Texas,1990x12x04
1990,15,33211,4,Miami,1990x12x04
1990,15,33211,5,Notre Dame,1990x12x04
1990,15,33211,6,Florida St.,1990x12x04
1990,15,33211,7,Penn State,1990x12x04
1990,15,33211,8,Washington,1990x12x04
1990,15,33211,9,Houston,1990x12x04
1990,15,33211,10,Tennessee,1990x12x04
1990,15,33211,11,Florida,1990x12x04
1990,15,33211,12,Michigan,1990x12x04
1990,15,33211,13,BYU,1990x12x04
1990,15,33211,14,Clemson,1990x12x04
1990,15,33211,15,Mississippi,1990x12x04
1990,15,33211,16,Illinois,1990x12x04
1990,15,33211,17,Iowa,1990x12x04
1990,15,33211,18,Louisville,1990x12x04
1990,15,33211,19,Nebraska,1990x12x04
1990,15,33211,20,Oklahoma,1990x12x04
1990,15,33211,21,USC,1990x12x04
1990,15,33211,22,Michigan St.,1990x12x04
1990,15,33211,23,Southern Miss,1990x12x04
1990,15,33211,24,Ohio State,1990x12x04
1990,15,33211,25,Alabama,1990x12x04
1990,16,Final,1,Colorado,1991x01x31
1990,16,Final,2,Georgia Tech,1991x01x31
1990,16,Final,3,Miami,1991x01x31
1990,16,Final,4,Florida St.,1991x01x31
1990,16,Final,5,Washington,1991x01x31
1990,16,Final,6,Notre Dame,1991x01x31
1990,16,Final,7,Michigan,1991x01x31
1990,16,Final,8,Tennessee,1991x01x31
1990,16,Final,9,Clemson,1991x01x31
1990,16,Final,10,Houston,1991x01x31
1990,16,Final,11,Penn State,1991x01x31
1990,16,Final,12,Texas,1991x01x31
1990,16,Final,13,Florida,1991x01x31
1990,16,Final,14,Louisville,1991x01x31
1990,16,Final,15,Texas A&M,1991x01x31
1990,16,Final,16,Michigan St.,1991x01x31
1990,16,Final,17,Oklahoma,1991x01x31
1990,16,Final,18,Iowa,1991x01x31
1990,16,Final,19,Auburn,1991x01x31
1990,16,Final,20,USC,1991x01x31
1990,16,Final,21,Mississippi,1991x01x31
1990,16,Final,22,BYU,1991x01x31
1990,16,Final,23,Virginia,1991x01x31
1990,16,Final,24,Nebraska,1991x01x31
1990,16,Final,25,Illinois,1991x01x31
1991,1,Preseason,1,Florida St.,1991x08x01
1991,1,Preseason,2,Michigan,1991x08x01
1991,1,Preseason,3,Miami,1991x08x01
1991,1,Preseason,4,Washington,1991x08x01
1991,1,Preseason,5,Florida,1991x08x01
1991,1,Preseason,6,Notre Dame,1991x08x01
1991,1,Preseason,7,Penn State,1991x08x01
1991,1,Preseason,8,Georgia Tech,1991x08x01
1991,1,Preseason,9,Clemson,1991x08x01
1991,1,Preseason,10,Oklahoma,1991x08x01
1991,1,Preseason,11,Tennessee,1991x08x01
1991,1,Preseason,12,Houston,1991x08x01
1991,1,Preseason,13,Colorado,1991x08x01
1991,1,Preseason,14,Texas,1991x08x01
1991,1,Preseason,15,Nebraska,1991x08x01
1991,1,Preseason,16,USC,1991x08x01
1991,1,Preseason,17,Auburn,1991x08x01
1991,1,Preseason,18,Iowa,1991x08x01
1991,1,Preseason,19,BYU,1991x08x01
1991,1,Preseason,20,Michigan St.,1991x08x01
1991,1,Preseason,21,Texas A&M,1991x08x01
1991,1,Preseason,22,Alabama,1991x08x01
1991,1,Preseason,23,Ohio State,1991x08x01
1991,1,Preseason,24,UCLA,1991x08x01
1991,1,Preseason,25,Syracuse,1991x08x01
1991,2,33484,1,Florida St.,1991x09x03
1991,2,33484,2,Michigan,1991x09x03
1991,2,33484,3,Miami,1991x09x03
1991,2,33484,4,Washington,1991x09x03
1991,2,33484,5,Penn State,1991x09x03
1991,2,33484,6,Florida,1991x09x03
1991,2,33484,7,Notre Dame,1991x09x03
1991,2,33484,8,Clemson,1991x09x03
1991,2,33484,9,Oklahoma,1991x09x03
1991,2,33484,10,Houston,1991x09x03
1991,2,33484,11,Tennessee,1991x09x03
1991,2,33484,12,Colorado,1991x09x03
1991,2,33484,13,Texas,1991x09x03
1991,2,33484,14,Nebraska,1991x09x03
1991,2,33484,15,Iowa,1991x09x03
1991,2,33484,16,USC,1991x09x03
1991,2,33484,17,Georgia Tech,1991x09x03
1991,2,33484,18,Auburn,1991x09x03
1991,2,33484,19,Michigan St.,1991x09x03
1991,2,33484,20,Alabama,1991x09x03
1991,2,33484,21,Texas A&M,1991x09x03
1991,2,33484,22,Ohio State,1991x09x03
1991,2,33484,23,UCLA,1991x09x03
1991,2,33484,24,Syracuse,1991x09x03
1991,2,33484,25,BYU,1991x09x03
1991,3,33491,1,Florida St.,1991x09x10
1991,3,33491,2,Miami,1991x09x10
1991,3,33491,3,Michigan,1991x09x10
1991,3,33491,4,Washington,1991x09x10
1991,3,33491,5,Penn State,1991x09x10
1991,3,33491,6,Florida,1991x09x10
1991,3,33491,7,Notre Dame,1991x09x10
1991,3,33491,8,Clemson,1991x09x10
1991,3,33491,9,Oklahoma,1991x09x10
1991,3,33491,10,Houston,1991x09x10
1991,3,33491,11,Tennessee,1991x09x10
1991,3,33491,12,Colorado,1991x09x10
1991,3,33491,13,Nebraska,1991x09x10
1991,3,33491,14,Iowa,1991x09x10
1991,3,33491,15,Auburn,1991x09x10
1991,3,33491,16,Alabama,1991x09x10
1991,3,33491,17,Georgia Tech,1991x09x10
1991,3,33491,18,Michigan St.,1991x09x10
1991,3,33491,19,Ohio State,1991x09x10
1991,3,33491,20,Texas A&M,1991x09x10
1991,3,33491,21,UCLA,1991x09x10
1991,3,33491,22,Syracuse,1991x09x10
1991,3,33491,23,Baylor,1991x09x10
1991,3,33491,24,Pittsburgh,1991x09x10
1991,3,33491,25,Miss State,1991x09x10
1991,4,33498,1,Florida St.,1991x09x17
1991,4,33498,2,Miami,1991x09x17
1991,4,33498,3,Michigan,1991x09x17
1991,4,33498,4,Washington,1991x09x17
1991,4,33498,5,Florida,1991x09x17
1991,4,33498,6,Tennessee,1991x09x17
1991,4,33498,7,Oklahoma,1991x09x17
1991,4,33498,8,Clemson,1991x09x17
1991,4,33498,9,Nebraska,1991x09x17
1991,4,33498,10,Iowa,1991x09x17
1991,4,33498,11,Notre Dame,1991x09x17
1991,4,33498,12,Penn State,1991x09x17
1991,4,33498,13,Auburn,1991x09x17
1991,4,33498,14,Baylor,1991x09x17
1991,4,33498,15,Texas A&M,1991x09x17
1991,4,33498,16,Ohio State,1991x09x17
1991,4,33498,17,Georgia Tech,1991x09x17
1991,4,33498,18,Syracuse,1991x09x17
1991,4,33498,19,Colorado,1991x09x17
1991,4,33498,20,Pittsburgh,1991x09x17
1991,4,33498,21,Houston,1991x09x17
1991,4,33498,22,USC,1991x09x17
1991,4,33498,23,Miss State,1991x09x17
1991,4,33498,24,California,1991x09x17
1991,4,33498,25,Georgia,1991x09x17
1991,5,33504,1,Florida St.,1991x09x23
1991,5,33504,2,Miami,1991x09x23
1991,5,33504,3,Michigan,1991x09x23
1991,5,33504,4,Washington,1991x09x23
1991,5,33504,5,Tennessee,1991x09x23
1991,5,33504,6,Oklahoma,1991x09x23
1991,5,33504,7,Clemson,1991x09x23
1991,5,33504,8,Notre Dame,1991x09x23
1991,5,33504,9,Iowa,1991x09x23
1991,5,33504,10,Penn State,1991x09x23
1991,5,33504,10,Syracuse,1991x09x23
1991,5,33504,12,Baylor,1991x09x23
1991,5,33504,13,Auburn,1991x09x23
1991,5,33504,14,Florida,1991x09x23
1991,5,33504,15,Ohio State,1991x09x23
1991,5,33504,16,Nebraska,1991x09x23
1991,5,33504,17,Colorado,1991x09x23
1991,5,33504,18,Pittsburgh,1991x09x23
1991,5,33504,19,Georgia Tech,1991x09x23
1991,5,33504,20,California,1991x09x23
1991,5,33504,21,Miss State,1991x09x23
1991,5,33504,22,Alabama,1991x09x23
1991,5,33504,23,North Carolina,1991x09x23
1991,5,33504,24,Arizona St.,1991x09x23
1991,5,33504,25,Illinois,1991x09x23
1991,6,33511,1,Florida St.,1991x09x30
1991,6,33511,2,Miami,1991x09x30
1991,6,33511,3,Washington,1991x09x30
1991,6,33511,4,Tennessee,1991x09x30
1991,6,33511,5,Oklahoma,1991x09x30
1991,6,33511,6,Clemson,1991x09x30
1991,6,33511,7,Michigan,1991x09x30
1991,6,33511,8,Notre Dame,1991x09x30
1991,6,33511,9,Iowa,1991x09x30
1991,6,33511,10,Syracuse,1991x09x30
1991,6,33511,11,Baylor,1991x09x30
1991,6,33511,12,Penn State,1991x09x30
1991,6,33511,13,Florida,1991x09x30
1991,6,33511,14,Ohio State,1991x09x30
1991,6,33511,15,Nebraska,1991x09x30
1991,6,33511,16,Auburn,1991x09x30
1991,6,33511,17,Pittsburgh,1991x09x30
1991,6,33511,18,California,1991x09x30
1991,6,33511,19,NC State,1991x09x30
1991,6,33511,20,Alabama,1991x09x30
1991,6,33511,21,Georgia Tech,1991x09x30
1991,6,33511,22,Illinois,1991x09x30
1991,6,33511,23,Texas A&M,1991x09x30
1991,6,33511,24,UCLA,1991x09x30
1991,6,33511,25,Colorado,1991x09x30
1991,7,33518,1,Florida St.,1991x10x07
1991,7,33518,2,Miami,1991x10x07
1991,7,33518,3,Washington,1991x10x07
1991,7,33518,4,Tennessee,1991x10x07
1991,7,33518,5,Michigan,1991x10x07
1991,7,33518,6,Oklahoma,1991x10x07
1991,7,33518,7,Notre Dame,1991x10x07
1991,7,33518,8,Baylor,1991x10x07
1991,7,33518,9,Penn State,1991x10x07
1991,7,33518,10,Florida,1991x10x07
1991,7,33518,11,Ohio State,1991x10x07
1991,7,33518,12,Pittsburgh,1991x10x07
1991,7,33518,13,California,1991x10x07
1991,7,33518,14,Nebraska,1991x10x07
1991,7,33518,15,Syracuse,1991x10x07
1991,7,33518,16,NC State,1991x10x07
1991,7,33518,17,Iowa,1991x10x07
1991,7,33518,18,Clemson,1991x10x07
1991,7,33518,19,Alabama,1991x10x07
1991,7,33518,20,Illinois,1991x10x07
1991,7,33518,21,Texas A&M,1991x10x07
1991,7,33518,22,Georgia,1991x10x07
1991,7,33518,23,Mississippi,1991x10x07
1991,7,33518,24,Auburn,1991x10x07
1991,7,33518,25,Colorado,1991x10x07
1991,8,33525,1,Florida St.,1991x10x14
1991,8,33525,2,Miami,1991x10x14
1991,8,33525,3,Washington,1991x10x14
1991,8,33525,4,Michigan,1991x10x14
1991,8,33525,5,Notre Dame,1991x10x14
1991,8,33525,6,Florida,1991x10x14
1991,8,33525,7,California,1991x10x14
1991,8,33525,8,Tennessee,1991x10x14
1991,8,33525,9,Nebraska,1991x10x14
1991,8,33525,10,Penn State,1991x10x14
1991,8,33525,11,NC State,1991x10x14
1991,8,33525,12,Oklahoma,1991x10x14
1991,8,33525,13,Illinois,1991x10x14
1991,8,33525,14,Alabama,1991x10x14
1991,8,33525,15,Iowa,1991x10x14
1991,8,33525,16,Baylor,1991x10x14
1991,8,33525,17,Georgia,1991x10x14
1991,8,33525,18,Ohio State,1991x10x14
1991,8,33525,19,Texas A&M,1991x10x14
