year,name1,round,game,seed1,team1,score1,seed2,team2,score2,ot
2018,East Regional,64,606,3,Texas Tech,70,14,S.F. Austin,60,
2018,East Regional,64,607,7,Arkansas,62,10,Butler,79,
2018,East Regional,64,608,2,Purdue,74,15,CS Fullerton,48,
2018,Midwest Regional,64,609,1,Kansas,76,16,Pennsylvania,60,
2018,Midwest Regional,64,610,8,Seton Hall,94,9,NC State,83,
2018,Midwest Regional,64,611,5,Clemson,79,12,New Mexico St.,68,
2018,Midwest Regional,64,612,4,Auburn,62,13,Charleston,58,
2018,Midwest Regional,64,613,6,TCU,52,11,Syracuse,57,
2018,Midwest Regional,64,614,3,Michigan St.,82,14,Bucknell,78,
2018,Midwest Regional,64,615,7,Rhode Island,83,10,Oklahoma,78,OT
2018,Midwest Regional,64,616,2,Duke,89,15,Iona,67,
2018,South Regional,64,617,1,Virginia,54,16,UMBC,74,
2018,South Regional,64,618,8,Creighton,59,9,Kansas St.,69,
2018,South Regional,64,619,5,Kentucky,78,12,Davidson,73,
2018,South Regional,64,620,4,Arizona,68,13,Buffalo,89,
2018,South Regional,64,621,6,Miami,62,11,Loyola Chicago,64,
2018,South Regional,64,622,3,Tennessee,73,14,Wright St.,47,
2018,South Regional,64,623,7,Nevada,87,10,Texas,83,OT
2018,South Regional,64,624,2,Cincinnati,68,15,Georgia St.,53,
2018,West Regional,64,625,1,Xavier,102,16,Texas Southern,83,
2018,West Regional,64,626,8,Missouri,54,9,Florida St.,67,
2018,West Regional,64,627,5,Ohio State,81,12,South Dakota St.,73,
2018,West Regional,64,628,4,Gonzaga,68,13,NC Greensboro,64,
2018,West Regional,64,629,6,Houston,67,11,San Diego St.,65,
2018,West Regional,64,630,3,Michigan,61,14,Montana,47,
2018,West Regional,64,631,7,Texas A&M,73,10,Providence,69,
2018,West Regional,64,632,2,North Carolina,84,15,Lipscomb,66,
2018,East Regional,32,501,1,Villanova,81,9,Alabama,58,
2018,East Regional,32,502,5,West Virginia,94,13,Marshall,71,
2018,East Regional,32,503,6,Florida,66,3,Texas Tech,69,
2018,East Regional,32,504,10,Butler,73,2,Purdue,76,
2018,Midwest Regional,32,505,1,Kansas,83,8,Seton Hall,79,
2018,Midwest Regional,32,506,5,Clemson,84,4,Auburn,53,
2018,Midwest Regional,32,507,11,Syracuse,55,3,Michigan St.,53,
2018,Midwest Regional,32,508,7,Rhode Island,62,2,Duke,87,
2018,South Regional,32,509,16,UMBC,43,9,Kansas St.,50,
2018,South Regional,32,510,5,Kentucky,95,13,Buffalo,75,
2018,South Regional,32,511,11,Loyola Chicago,63,3,Tennessee,62,
2018,South Regional,32,512,7,Nevada,75,2,Cincinnati,73,
2018,West Regional,32,513,1,Xavier,70,9,Florida St.,75,
2018,West Regional,32,514,5,Ohio State,84,4,Gonzaga,90,
2018,West Regional,32,515,6,Houston,63,3,Michigan,64,
2018,West Regional,32,516,7,Texas A&M,86,2,North Carolina,65,
2018,East Regional,16,401,1,Villanova,90,5,West Virginia,78,
2018,East Regional,16,402,3,Texas Tech,78,2,Purdue,65,
2018,Midwest Regional,16,403,1,Kansas,80,5,Clemson,76,
2018,Midwest Regional,16,404,11,Syracuse,65,2,Duke,69,
2018,South Regional,16,405,9,Kansas St.,61,5,Kentucky,58,
2018,South Regional,16,406,11,Loyola Chicago,69,7,Nevada,68,
2018,West Regional,16,407,9,Florida St.,75,4,Gonzaga,60,
2018,West Regional,16,408,3,Michigan,99,7,Texas A&M,72,
2018,East Regional,8,301,1,Villanova,71,3,Texas Tech,59,
2018,Midwest Regional,8,302,1,Kansas,85,2,Duke,81,OT
2018,South Regional,8,303,9,Kansas St.,62,11,Loyola Chicago,78,
2018,West Regional,8,304,9,Florida St.,54,3,Michigan,58,
2018,Final Four,4,201,1,Villanova,95,1,Kansas,79,
2018,Final Four,4,202,11,Loyola Chicago,57,3,Michigan,69,
2018,Final Four,2,101,1,Villanova,79,3,Michigan,62,
2019,East Regional,128,700,16,North Dakota St.,78,16,NC Central,74,
2019,East Regional,128,700,11,Belmont,81,11,Temple,70,
2019,West Regional,128,700,16,FDU,82,16,Prairie View,76,
2019,West Regional,128,700,11,Arizona St.,74,11,St. John's,65,
2019,East Regional,64,601,1,Duke,85,16,North Dakota St.,62,
2019,East Regional,64,602,8,VCU,58,9,UCF,73,
2019,East Regional,64,603,5,Miss State,76,12,Liberty,80,
2019,East Regional,64,604,4,Virginia Tech,66,13,St. Louis,52,
2019,East Regional,64,605,6,Maryland,79,11,Belmont,77,
2019,East Regional,64,606,3,LSU,79,14,Yale,74,
2019,East Regional,64,607,7,Louisville,76,10,Minnesota,86,
2019,East Regional,64,608,2,Michigan St.,76,15,Bradley,65,
2019,West Regional,64,609,1,Gonzaga,87,16,FDU,49,
2019,West Regional,64,610,8,Syracuse,69,9,Baylor,78,
2019,West Regional,64,611,5,Marquette,64,12,Murray St.,83,
2019,West Regional,64,612,4,Florida St.,76,13,Vermont,69,
2019,West Regional,64,613,6,Buffalo,91,11,Arizona St.,74,
2019,West Regional,64,614,3,Texas Tech,72,14,Northern Ky.,57,
2019,West Regional,64,615,7,Nevada,61,10,Florida,70,
2019,West Regional,64,616,2,Michigan,74,15,Montana,55,
2019,Midwest Regional,64,617,1,North Carolina,88,16,Iona,73,
2019,Midwest Regional,64,618,8,Utah State,61,9,Washington,78,
2019,Midwest Regional,64,619,5,Auburn,78,12,New Mexico St.,77,
2019,Midwest Regional,64,620,4,Kansas,87,13,Northeastern,53,
2019,Midwest Regional,64,621,6,Iowa State,59,11,Ohio State,62,
2019,Midwest Regional,64,622,3,Houston,84,14,Georgia St.,55,
2019,Midwest Regional,64,623,7,Wofford,84,10,Seton Hall,68,
2019,Midwest Regional,64,624,2,Kentucky,79,15,Abilene Christian,44,
2019,South Regional,64,625,1,Virginia,71,16,Gardner Webb,56,
2019,South Regional,64,626,8,Mississippi,72,9,Oklahoma,95,
2019,South Regional,64,627,5,Wisconsin,54,12,Oregon,72,
2019,South Regional,64,628,4,Kansas St.,64,13,UC Irvine,70,
2019,South Regional,64,629,6,Villanova,61,11,St. Mary's,57,
2019,South Regional,64,630,3,Purdue,61,14,Old Dominion,48,
2019,South Regional,64,631,7,Cincinnati,72,10,Iowa,79,
2019,South Regional,64,632,2,Tennessee,77,15,Colgate,70,
2019,East Regional,32,501,1,Duke,77,9,UCF,76,
2019,East Regional,32,502,12,Liberty,58,4,Virginia Tech,67,
2019,East Regional,32,503,6,Maryland,67,3,LSU,69,
2019,East Regional,32,504,10,Minnesota,50,2,Michigan St.,70,
2019,West Regional,32,505,1,Gonzaga,83,9,Baylor,71,
2019,West Regional,32,506,12,Murray St.,62,4,Florida St.,90,
2019,West Regional,32,507,6,Buffalo,58,3,Texas Tech,78,
2019,West Regional,32,508,10,Florida,49,2,Michigan,64,
2019,Midwest Regional,32,509,1,North Carolina,81,9,Washington,59,
2019,Midwest Regional,32,510,5,Auburn,89,4,Kansas,75,
2019,Midwest Regional,32,511,11,Ohio State,59,3,Houston,74,
2019,Midwest Regional,32,512,7,Wofford,56,2,Kentucky,62,
2019,South Regional,32,513,1,Virginia,63,9,Oklahoma,51,
2019,South Regional,32,514,12,Oregon,73,13,UC Irvine,54,
2019,South Regional,32,515,6,Villanova,61,3,Purdue,87,
2019,South Regional,32,516,10,Iowa,77,2,Tennessee,83,OT
2019,East Regional,16,401,1,Duke,75,4,Virginia Tech,73,
2019,East Regional,16,402,3,LSU,63,2,Michigan St.,80,
2019,West Regional,16,403,1,Gonzaga,72,4,Florida St.,58,
2019,West Regional,16,404,3,Texas Tech,63,2,Michigan,44,
2019,Midwest Regional,16,405,1,North Carolina,80,5,Auburn,97,
2019,Midwest Regional,16,406,3,Houston,58,2,Kentucky,62,
2019,South Regional,16,407,1,Virginia,53,12,Oregon,49,
2019,South Regional,16,408,3,Purdue,99,2,Tennessee,94,OT
2019,East Regional,8,301,1,Duke,67,2,Michigan St.,68,
2019,West Regional,8,302,1,Gonzaga,69,3,Texas Tech,75,
2019,Midwest Regional,8,303,5,Auburn,77,2,Kentucky,71,OT
2019,South Regional,8,304,1,Virginia,80,3,Purdue,75,OT
2019,Final Four,4,201,2,Michigan St.,51,3,Texas Tech,61,
2019,Final Four,4,202,5,Auburn,62,1,Virginia,63,
2019,Final Four,2,101,3,Texas Tech,77,1,Virginia,85,OT
2021,East Regional,128,700,16,Texas Southern,60,16,Mount St. Mary's,52,
2021,East Regional,128,700,11,UCLA,86,11,Michigan St.,80,OT
2021,West Regional,128,700,16,Norfolk St.,54,16,Appalachian St.,53,
2021,West Regional,128,700,11,Drake,53,11,Wichita St.,52,
2021,East Regional,64,601,1,Michigan,82,16,Texas Southern,66,
2021,East Regional,64,602,8,LSU,76,9,St. Bonaventure,61,
2021,East Regional,64,603,5,Colorado,96,12,Georgetown,73,
2021,East Regional,64,604,4,Florida St.,64,13,NC Greensboro,54,
2021,East Regional,64,605,6,BYU,62,11,UCLA,73,
2021,East Regional,64,606,3,Texas,52,14,Abilene Christian,53,
2021,East Regional,64,607,7,Connecticut,54,10,Maryland,63,
2021,East Regional,64,608,2,Alabama,68,15,Iona,55,
2021,West Regional,64,609,1,Gonzaga,98,16,Norfolk St.,55,
2021,West Regional,64,610,8,Oklahoma,72,9,Missouri,68,
2021,West Regional,64,611,5,Creighton,63,12,UCSB,62,
2021,West Regional,64,612,4,Virginia,58,13,Ohio,62,
2021,West Regional,64,613,6,USC,72,11,Drake,56,
2021,West Regional,64,614,3,Kansas,93,14,Eastern Wash.,84,
2021,West Regional,64,615,7,Oregon,2,10,VCU,0,
2021,West Regional,64,616,2,Iowa,86,15,Grand Canyon,74,
2021,Midwest Regional,64,617,1,Illinois,78,16,Drexel,49,
2021,Midwest Regional,64,618,8,Loyola Chicago,71,9,Georgia Tech,60,
2021,Midwest Regional,64,619,5,Tennessee,56,12,Oregon St.,70,
2021,Midwest Regional,64,620,4,Oklahoma St.,69,13,Liberty,60,
2021,Midwest Regional,64,621,6,San Diego St.,62,11,Syracuse,78,
2021,Midwest Regional,64,622,3,West Virginia,84,14,Morehead St.,67,
2021,Midwest Regional,64,623,7,Clemson,56,10,Rutgers,60,
2021,Midwest Regional,64,624,2,Houston,87,15,Cleveland St.,56,
2021,South Regional,64,625,1,Baylor,79,16,Hartford,55,
2021,South Regional,64,626,8,North Carolina,62,9,Wisconsin,85,
2021,South Regional,64,627,5,Villanova,73,12,Winthrop,63,
2021,South Regional,64,628,4,Purdue,69,13,North Texas,78,OT
2021,South Regional,64,629,6,Texas Tech,65,11,Utah State,53,
2021,South Regional,64,630,3,Arkansas,85,14,Colgate,68,
2021,South Regional,64,631,7,Florida,75,10,Virginia Tech,70,OT
2021,South Regional,64,632,2,Ohio State,72,15,Oral Roberts,75,OT
2021,East Regional,32,501,1,Michigan,86,8,LSU,78,
2021,East Regional,32,502,5,Colorado,53,4,Florida St.,71,
2021,East Regional,32,503,11,UCLA,67,14,Abilene Christian,47,
2021,East Regional,32,504,10,Maryland,77,2,Alabama,96,
2021,West Regional,32,505,1,Gonzaga,87,8,Oklahoma,71,
2021,West Regional,32,506,5,Creighton,72,13,Ohio,58,
2021,West Regional,32,507,6,USC,85,3,Kansas,51,
2021,West Regional,32,508,7,Oregon,95,2,Iowa,80,
2021,Midwest Regional,32,509,1,Illinois,58,8,Loyola Chicago,71,
2021,Midwest Regional,32,510,12,Oregon St.,80,4,Oklahoma St.,70,
2021,Midwest Regional,32,511,11,Syracuse,75,3,West Virginia,72,
2021,Midwest Regional,32,512,10,Rutgers,60,2,Houston,63,
2021,South Regional,32,513,1,Baylor,76,9,Wisconsin,63,
2021,South Regional,32,514,5,Villanova,84,13,North Texas,61,
2021,South Regional,32,515,6,Texas Tech,66,3,Arkansas,68,
2021,South Regional,32,516,7,Florida,78,15,Oral Roberts,81,
2021,East Regional,16,401,1,Michigan,76,4,Florida St.,58,
2021,East Regional,16,402,11,UCLA,88,2,Alabama,78,OT
2021,West Regional,16,403,1,Gonzaga,83,5,Creighton,65,
2021,West Regional,16,404,6,USC,82,7,Oregon,68,
2021,Midwest Regional,16,405,8,Loyola Chicago,58,12,Oregon St.,65,
2021,Midwest Regional,16,406,11,Syracuse,46,2,Houston,62,
2021,South Regional,16,407,1,Baylor,62,5,Villanova,51,
2021,South Regional,16,408,3,Arkansas,72,15,Oral Roberts,70,
2021,East Regional,8,301,1,Michigan,49,11,UCLA,51,
2021,West Regional,8,302,1,Gonzaga,85,6,USC,66,
2021,Midwest Regional,8,303,12,Oregon St.,61,2,Houston,67,
2021,South Regional,8,304,1,Baylor,81,3,Arkansas,72,
2021,Final Four,4,201,11,UCLA,90,1,Gonzaga,93,OT
2021,Final Four,4,202,2,Houston,59,1,Baylor,78,
2021,Final Four,2,101,1,Gonzaga,70,1,Baylor,86,
2022,East Regional,128,700,12,Indiana,66,12,Wyoming,58,
2022,Midwest Regional,128,700,16,Texas Southern,76,16,TAMUCC,67,
2022,South Regional,128,700,16,Wright St.,93,16,Bryant,82,
2022,West Regional,128,700,11,Notre Dame,89,11,Rutgers,87,2OT
2022,East Regional,64,601,1,Baylor,85,16,Norfolk St.,49,
2022,East Regional,64,602,8,North Carolina,95,9,Marquette,63,
2022,East Regional,64,603,5,St. Mary's,82,12,Indiana,53,
2022,East Regional,64,604,4,UCLA,57,13,Akron,53,
2022,East Regional,64,605,6,Texas,81,11,Virginia Tech,73,
2022,East Regional,64,606,3,Purdue,78,14,Yale,56,
2022,East Regional,64,607,7,Murray St.,92,10,San Francisco,87,OT
2022,East Regional,64,608,2,Kentucky,79,15,St. Peter's,85,OT
2022,West Regional,64,609,1,Gonzaga,93,16,Georgia St.,72,
2022,West Regional,64,610,8,Boise St.,53,9,Memphis,64,
2022,West Regional,64,611,5,Connecticut,63,12,New Mexico St.,70,
2022,West Regional,64,612,4,Arkansas,75,13,Vermont,71,
2022,West Regional,64,613,6,Alabama,64,11,Notre Dame,78,
2022,West Regional,64,614,3,Texas Tech,97,14,Montana St.,62,
2022,West Regional,64,615,7,Michigan St.,74,10,Davidson,73,
2022,West Regional,64,616,2,Duke,78,15,CS Fullerton,61,
2022,Midwest Regional,64,617,1,Kansas,83,16,Texas Southern,56,
2022,Midwest Regional,64,618,8,San Diego St.,69,9,Creighton,72,OT
2022,Midwest Regional,64,619,5,Iowa,63,12,Richmond,67,
2022,Midwest Regional,64,620,4,Providence,66,13,South Dakota St.,57,
2022,Midwest Regional,64,621,6,LSU,54,11,Iowa State,59,
2022,Midwest Regional,64,622,3,Wisconsin,67,14,Colgate,60,
2022,Midwest Regional,64,623,7,USC,66,10,Miami,68,
2022,Midwest Regional,64,624,2,Auburn,80,15,Jacksonville St.,61,
2022,South Regional,64,625,1,Arizona,87,16,Wright St.,70,
2022,South Regional,64,626,8,Seton Hall,42,9,TCU,69,
2022,South Regional,64,627,5,Houston,82,12,UAB,68,
2022,South Regional,64,628,4,Illinois,54,13,Chattanooga,53,
2022,South Regional,64,629,6,Colorado St.,63,11,Michigan,75,
2022,South Regional,64,630,3,Tennessee,88,14,Longwood,56,
2022,South Regional,64,631,7,Ohio State,54,10,Loyola Chicago,41,
2022,South Regional,64,632,2,Villanova,80,15,Delaware,60,
2022,East Regional,32,501,1,Baylor,86,8,North Carolina,93,OT
2022,East Regional,32,502,5,St. Mary's,56,4,UCLA,72,
2022,East Regional,32,503,6,Texas,71,3,Purdue,81,
2022,East Regional,32,504,7,Murray St.,60,15,St. Peter's,70,
2022,West Regional,32,505,1,Gonzaga,82,9,Memphis,78,
2022,West Regional,32,506,12,New Mexico St.,48,4,Arkansas,53,
2022,West Regional,32,507,11,Notre Dame,53,3,Texas Tech,59,
2022,West Regional,32,508,7,Michigan St.,76,2,Duke,85,
2022,Midwest Regional,32,509,1,Kansas,79,9,Creighton,72,
2022,Midwest Regional,32,510,12,Richmond,51,4,Providence,79,
2022,Midwest Regional,32,511,11,Iowa State,54,3,Wisconsin,49,
2022,Midwest Regional,32,512,10,Miami,79,2,Auburn,61,
2022,South Regional,32,513,1,Arizona,85,9,TCU,80,OT
2022,South Regional,32,514,5,Houston,68,4,Illinois,53,
2022,South Regional,32,515,11,Michigan,76,3,Tennessee,68,
2022,South Regional,32,516,7,Ohio State,61,2,Villanova,71,
2022,East Regional,16,401,8,North Carolina,73,4,UCLA,66,
2022,East Regional,16,402,3,Purdue,64,15,St. Peter's,67,
2022,West Regional,16,403,1,Gonzaga,68,4,Arkansas,74,
2022,West Regional,16,404,3,Texas Tech,73,2,Duke,78,
2022,Midwest Regional,16,405,1,Kansas,66,4,Providence,61,
2022,Midwest Regional,16,406,11,Iowa State,56,10,Miami,70,
2022,South Regional,16,407,1,Arizona,60,5,Houston,72,
2022,South Regional,16,408,11,Michigan,55,2,Villanova,63,
2022,East Regional,8,301,8,North Carolina,69,15,St. Peter's,49,
2022,West Regional,8,302,4,Arkansas,69,2,Duke,78,
2022,Midwest Regional,8,303,1,Kansas,76,10,Miami,50,
2022,South Regional,8,304,5,Houston,44,2,Villanova,50,
2022,Final Four,4,201,8,North Carolina,81,2,Duke,77,
2022,Final Four,4,202,1,Kansas,81,2,Villanova,65,
2022,Final Four,2,101,8,North Carolina,69,1,Kansas,72,
2023,East Regional,128,700,16,FDU,84,16,Texas Southern,61,
2023,South Regional,128,700,16,TAMUCC,75,16,SE Missouri,71,
2023,Midwest Regional,128,700,11,Pittsburgh,60,11,Miss State,59,
2023,West Regional,128,700,11,Arizona St.,98,11,Nevada,73,
2023,East Regional,64,601,1,Purdue,58,16,FDU,63,
2023,East Regional,64,602,8,Memphis,65,9,Fla. Atlantic,66,
2023,East Regional,64,603,5,Duke,74,12,Oral Roberts,51,
2023,East Regional,64,604,4,Tennessee,58,13,Louisiana,55,
2023,East Regional,64,605,6,Kentucky,61,11,Providence,53,
2023,East Regional,64,606,3,Kansas St.,77,14,Montana St.,65,
2023,East Regional,64,607,7,Michigan St.,72,10,USC,62,
2023,East Regional,64,608,2,Marquette,78,15,Vermont,61,
2023,South Regional,64,609,1,Alabama,96,16,TAMUCC,75,
2023,South Regional,64,610,8,Maryland,67,9,West Virginia,65,
2023,South Regional,64,611,5,San Diego St.,63,12,Charleston,57,
2023,South Regional,64,612,4,Virginia,67,13,Furman,68,
2023,South Regional,64,613,6,Creighton,72,11,NC State,63,
2023,South Regional,64,614,3,Baylor,74,14,UCSB,56,
2023,South Regional,64,615,7,Missouri,76,10,Utah State,65,
2023,South Regional,64,616,2,Arizona,55,15,Princeton,59,
2023,Midwest Regional,64,617,1,Houston,63,16,Northern Ky.,52,
2023,Midwest Regional,64,618,8,Iowa,75,9,Auburn,83,
2023,Midwest Regional,64,619,5,Miami,63,12,Drake,56,
2023,Midwest Regional,64,620,4,Indiana,71,13,Kent State,60,
2023,Midwest Regional,64,621,6,Iowa State,41,11,Pittsburgh,59,
2023,Midwest Regional,64,622,3,Xavier,72,14,Kennesaw St.,67,
2023,Midwest Regional,64,623,7,Texas A&M,59,10,Penn State,76,
2023,Midwest Regional,64,624,2,Texas,81,15,Colgate,61,
2023,West Regional,64,625,1,Kansas,96,16,Howard,68,
2023,West Regional,64,626,8,Arkansas,73,9,Illinois,63,
2023,West Regional,64,627,5,St. Mary's,63,12,VCU,51,
2023,West Regional,64,628,4,Connecticut,87,13,Iona,51,
2023,West Regional,64,629,6,TCU,72,11,Arizona St.,70,
2023,West Regional,64,630,3,Gonzaga,82,14,Grand Canyon,70,
2023,West Regional,64,631,7,Northwestern,75,10,Boise St.,67,
2023,West Regional,64,632,2,UCLA,86,15,NC Asheville,53,
2023,East Regional,32,501,16,FDU,70,9,Fla. Atlantic,78,
2023,East Regional,32,502,5,Duke,52,4,Tennessee,65,
2023,East Regional,32,503,6,Kentucky,69,3,Kansas St.,75,
2023,East Regional,32,504,7,Michigan St.,69,2,Marquette,60,
2023,South Regional,32,505,1,Alabama,73,8,Maryland,51,
2023,South Regional,32,506,5,San Diego St.,75,13,Furman,52,
2023,South Regional,32,507,6,Creighton,85,3,Baylor,76,
2023,South Regional,32,508,7,Missouri,63,15,Princeton,78,
2023,Midwest Regional,32,509,1,Houston,81,9,Auburn,64,
2023,Midwest Regional,32,510,5,Miami,85,4,Indiana,69,
2023,Midwest Regional,32,511,11,Pittsburgh,73,3,Xavier,84,
2023,Midwest Regional,32,512,10,Penn State,66,2,Texas,71,
2023,West Regional,32,513,1,Kansas,71,8,Arkansas,72,
2023,West Regional,32,514,5,St. Mary's,55,4,Connecticut,70,
2023,West Regional,32,515,6,TCU,81,3,Gonzaga,84,
2023,West Regional,32,516,7,Northwestern,63,2,UCLA,68,
2023,East Regional,16,401,9,Fla. Atlantic,62,4,Tennessee,55,
2023,East Regional,16,402,3,Kansas St.,98,7,Michigan St.,93,
2023,South Regional,16,403,1,Alabama,64,5,San Diego St.,71,
2023,South Regional,16,404,6,Creighton,86,15,Princeton,75,
2023,Midwest Regional,16,405,1,Houston,75,5,Miami,89,
2023,Midwest Regional,16,406,3,Xavier,71,2,Texas,83,
2023,West Regional,16,407,8,Arkansas,65,4,Connecticut,88,
2023,West Regional,16,408,3,Gonzaga,79,2,UCLA,76,
2023,East Regional,8,301,9,Fla. Atlantic,79,3,Kansas St.,76,
2023,South Regional,8,302,5,San Diego St.,57,6,Creighton,56,
2023,Midwest Regional,8,303,5,Miami,88,2,Texas,81,
2023,West Regional,8,304,4,Connecticut,82,3,Gonzaga,54,
2023,Final Four,4,201,9,Fla. Atlantic,71,5,San Diego St.,72,
2023,Final Four,4,202,5,Miami,59,4,Connecticut,72,
2023,Final Four,2,101,5,San Diego St.,59,4,Connecticut,76,
2024,West Regional,128,700,16,Wagner,71,16,Howard,68,
2024,Midwest Regional,128,700,16,Grambling,88,16,Montana St.,81,OT
2024,Midwest Regional,128,700,10,Colorado St.,67,10,Virginia,42,
2024,South Regional,128,700,10,Colorado,60,10,Boise St.,53,
2024,East Regional,64,601,1,Connecticut,91,16,Stetson,52,
2024,East Regional,64,602,8,Fla. Atlantic,65,9,Northwestern,77,OT
2024,East Regional,64,603,5,San Diego St.,69,12,UAB,65,
2024,East Regional,64,604,4,Auburn,76,13,Yale,78,
2024,East Regional,64,605,6,BYU,67,11,Duquesne,71,
2024,East Regional,64,606,3,Illinois,85,14,Morehead St.,69,
2024,East Regional,64,607,7,Washington St.,66,10,Drake,61,
2024,East Regional,64,608,2,Iowa State,82,15,South Dakota St.,65,
2024,West Regional,64,609,1,North Carolina,90,16,Wagner,62,
2024,West Regional,64,610,8,Miss State,51,9,Michigan St.,69,
2024,West Regional,64,611,5,St. Mary's,66,12,Grand Canyon,75,
2024,West Regional,64,612,4,Alabama,109,13,Charleston,96,
2024,West Regional,64,613,6,Clemson,77,11,New Mexico,56,
2024,West Regional,64,614,3,Baylor,92,14,Colgate,67,
2024,West Regional,64,615,7,Dayton,63,10,Nevada,60,
2024,West Regional,64,616,2,Arizona,85,15,Long Beach St.,65,
2024,Midwest Regional,64,617,1,Purdue,78,16,Grambling,50,
2024,Midwest Regional,64,618,8,Utah State,88,9,TCU,72,
2024,Midwest Regional,64,619,5,Gonzaga,86,12,McNeese,65,
2024,Midwest Regional,64,620,4,Kansas,93,13,Samford,89,
2024,Midwest Regional,64,621,6,South Carolina,73,11,Oregon,87,
2024,Midwest Regional,64,622,3,Creighton,77,14,Akron,60,
2024,Midwest Regional,64,623,7,Texas,56,10,Colorado St.,44,
2024,Midwest Regional,64,624,2,Tennessee,83,15,St. Peter's,49,
2024,South Regional,64,625,1,Houston,86,16,Longwood,46,
2024,South Regional,64,626,8,Nebraska,83,9,Texas A&M,98,
2024,South Regional,64,627,5,Wisconsin,61,12,James Madison,72,
2024,South Regional,64,628,4,Duke,64,13,Vermont,47,
2024,South Regional,64,629,6,Texas Tech,67,11,NC State,80,
2024,South Regional,64,630,3,Kentucky,76,14,Oakland,80,
