sport,year,round,event,name1,name2,seed1,team1,score1,seed2,team2,score2,ot,loc
NCAABB,1997,64,WER1,West Regional,First Round,1,Kentucky,92,16,Montana,54,,
NCAABB,1997,64,WER1,West Regional,First Round,2,Utah,75,15,Navy,61,,
NCAABB,1997,64,WER1,West Regional,First Round,3,Wake Forest,68,14,St. Mary's,46,,
NCAABB,1997,64,WER1,West Regional,First Round,4,St. Joseph's,75,13,Pacific,65,,
NCAABB,1997,64,WER1,West Regional,First Round,5,Boston College,73,12,Valparaiso,66,,
NCAABB,1997,64,WER1,West Regional,First Round,6,Stanford,80,11,Oklahoma,67,,
NCAABB,1997,64,WER1,West Regional,First Round,7,Charlotte,79,10,Georgetown,67,,
NCAABB,1997,64,WER1,West Regional,First Round,8,Iowa,73,9,Virginia,60,,
NCAABB,1997,32,EAR2,East Regional,Second Round,1,North Carolina,73,9,Colorado,56,,
NCAABB,1997,32,EAR2,East Regional,Second Round,5,California,75,4,Villanova,68,,
NCAABB,1997,32,EAR2,East Regional,Second Round,6,Louisville,64,3,New Mexico,63,,
NCAABB,1997,32,EAR2,East Regional,Second Round,10,Texas,82,15,Coppin St.,81,,
NCAABB,1997,32,MWR2,Midwest Regional,Second Round,1,Minnesota,76,9,Temple,57,,
NCAABB,1997,32,MWR2,Midwest Regional,Second Round,2,UCLA,96,7,Xavier,83,,
NCAABB,1997,32,MWR2,Midwest Regional,Second Round,4,Clemson,65,5,Tulsa,59,,
NCAABB,1997,32,MWR2,Midwest Regional,Second Round,6,Iowa State,67,3,Cincinnati,66,,
NCAABB,1997,32,SER2,Southeast Regional,Second Round,1,Kansas,75,8,Purdue,61,,
NCAABB,1997,32,SER2,Southeast Regional,Second Round,4,Arizona,73,12,Charleston,69,,
NCAABB,1997,32,SER2,Southeast Regional,Second Round,10,Providence,98,2,Duke,87,,
NCAABB,1997,32,SER2,Southeast Regional,Second Round,14,Chattanooga,75,6,Illinois,63,,
NCAABB,1997,32,WER2,West Regional,Second Round,1,Kentucky,75,8,Iowa,69,,
NCAABB,1997,32,WER2,West Regional,Second Round,2,Utah,77,7,Charlotte,58,,
NCAABB,1997,32,WER2,West Regional,Second Round,4,St. Joseph's,81,5,Boston College,77,OT,
NCAABB,1997,32,WER2,West Regional,Second Round,6,Stanford,72,3,Wake Forest,66,,
NCAABB,1997,16,EASF,East Regional,Semifinals,1,North Carolina,63,5,California,57,,
NCAABB,1997,16,EASF,East Regional,Semifinals,6,Louisville,78,10,Texas,63,,
NCAABB,1997,16,MWSF,Midwest Regional,Semifinals,1,Minnesota,90,4,Clemson,84,2OT,
NCAABB,1997,16,MWSF,Midwest Regional,Semifinals,2,UCLA,74,6,Iowa State,73,OT,
NCAABB,1997,16,SESF,Southeast Regional,Semifinals,4,Arizona,85,1,Kansas,82,,
NCAABB,1997,16,SESF,Southeast Regional,Semifinals,10,Providence,71,14,Chattanooga,65,,
NCAABB,1997,16,WESF,West Regional,Semifinals,1,Kentucky,83,4,St. Joseph's,68,,
NCAABB,1997,16,WESF,West Regional,Semifinals,2,Utah,82,6,Stanford,77,OT,
NCAABB,1997,8,EAFinal,East Regional,Final,1,North Carolina,97,6,Louisville,74,,
NCAABB,1997,8,MWFinal,Midwest Regional,Final,1,Minnesota,80,2,UCLA,72,,
NCAABB,1997,8,SEFinal,Southeast Regional,Final,4,Arizona,96,10,Providence,92,OT,
NCAABB,1997,8,WEFinal,West Regional,Final,1,Kentucky,72,2,Utah,59,,
NCAABB,1997,4,NCAASF,Final Four,Semifinals,1,Kentucky,78,1,Minnesota,69,,
NCAABB,1997,4,NCAASF,Final Four,Semifinals,4,Arizona,66,1,North Carolina,58,,
NCAABB,1997,2,NCAAFinal,Final Four,Championship,4,Arizona,84,1,Kentucky,79,OT,Indianapolis
NCAABB,1998,64,EAR1,East Regional,First Round,1,North Carolina,88,16,Navy,52,,
NCAABB,1998,64,EAR1,East Regional,First Round,2,Connecticut,93,15,FDU,85,,
NCAABB,1998,64,EAR1,East Regional,First Round,4,Michigan St.,83,13,Eastern Mich.,71,,
NCAABB,1998,64,EAR1,East Regional,First Round,5,Princeton,69,12,UNLV,57,,
NCAABB,1998,64,EAR1,East Regional,First Round,7,Indiana,94,10,Oklahoma,87,OT,
NCAABB,1998,64,EAR1,East Regional,First Round,8,Charlotte,77,9,UIC,62,,
NCAABB,1998,64,EAR1,East Regional,First Round,11,Washington,69,6,Xavier,68,,
NCAABB,1998,64,EAR1,East Regional,First Round,14,Richmond,62,3,South Carolina,61,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,1,Kansas,110,16,Prairie View,52,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,2,Purdue,95,15,Delaware,56,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,3,Stanford,67,14,Charleston,57,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,8,Rhode Island,97,9,Murray St.,74,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,10,Detroit,66,7,St. John's,64,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,11,Western Mich.,75,6,Clemson,72,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,12,Florida St.,96,5,TCU,87,,
NCAABB,1998,64,MWR1,Midwest Regional,First Round,13,Valparaiso,70,4,Mississippi,69,,
NCAABB,1998,64,SOR1,South Regional,First Round,1,Duke,99,16,Radford,63,,
NCAABB,1998,64,SOR1,South Regional,First Round,2,Kentucky,82,15,SC State,67,,
NCAABB,1998,64,SOR1,South Regional,First Round,3,Michigan,80,14,Davidson,61,,
NCAABB,1998,64,SOR1,South Regional,First Round,4,New Mexico,79,13,Butler,62,,
NCAABB,1998,64,SOR1,South Regional,First Round,5,Syracuse,63,12,Iona,61,,
NCAABB,1998,64,SOR1,South Regional,First Round,6,UCLA,65,11,Miami,62,,
NCAABB,1998,64,SOR1,South Regional,First Round,8,Oklahoma St.,74,9,G. Washington,59,,
NCAABB,1998,64,SOR1,South Regional,First Round,10,St. Louis,51,7,Massachusetts,46,,
NCAABB,1998,64,WER1,West Regional,First Round,1,Arizona,99,16,Nicholls,60,,
NCAABB,1998,64,WER1,West Regional,First Round,2,Cincinnati,65,15,Northern Ariz.,62,,
NCAABB,1998,64,WER1,West Regional,First Round,3,Utah,85,14,San Francisco,68,,
NCAABB,1998,64,WER1,West Regional,First Round,4,Maryland,82,13,Utah State,68,,
NCAABB,1998,64,WER1,West Regional,First Round,5,Illinois,64,12,South Alabama,51,,
NCAABB,1998,64,WER1,West Regional,First Round,6,Arkansas,74,11,Nebraska,65,,
NCAABB,1998,64,WER1,West Regional,First Round,9,Illinois St.,82,8,Tennessee,81,OT,
NCAABB,1998,64,WER1,West Regional,First Round,10,West Virginia,82,7,Temple,52,,
NCAABB,1998,32,EAR2,East Regional,Second Round,1,North Carolina,93,8,Charlotte,83,OT,
NCAABB,1998,32,EAR2,East Regional,Second Round,2,Connecticut,78,7,Indiana,68,,
NCAABB,1998,32,EAR2,East Regional,Second Round,4,Michigan St.,63,5,Princeton,56,,
NCAABB,1998,32,EAR2,East Regional,Second Round,11,Washington,81,14,Richmond,66,,
NCAABB,1998,32,MWR2,Midwest Regional,Second Round,2,Purdue,80,10,Detroit,65,,
NCAABB,1998,32,MWR2,Midwest Regional,Second Round,3,Stanford,83,11,Western Mich.,65,,
NCAABB,1998,32,MWR2,Midwest Regional,Second Round,8,Rhode Island,80,1,Kansas,75,,
NCAABB,1998,32,MWR2,Midwest Regional,Second Round,13,Valparaiso,83,12,Florida St.,77,OT,
NCAABB,1998,32,SOR2,South Regional,Second Round,1,Duke,79,8,Oklahoma St.,73,,
NCAABB,1998,32,SOR2,South Regional,Second Round,2,Kentucky,88,10,St. Louis,61,,
NCAABB,1998,32,SOR2,South Regional,Second Round,5,Syracuse,56,4,New Mexico,46,,
NCAABB,1998,32,SOR2,South Regional,Second Round,6,UCLA,85,3,Michigan,82,,
NCAABB,1998,32,WER2,West Regional,Second Round,1,Arizona,82,9,Illinois St.,49,,
NCAABB,1998,32,WER2,West Regional,Second Round,3,Utah,75,6,Arkansas,69,,
NCAABB,1998,32,WER2,West Regional,Second Round,4,Maryland,67,5,Illinois,61,,
NCAABB,1998,32,WER2,West Regional,Second Round,10,West Virginia,75,2,Cincinnati,74,,
NCAABB,1998,16,EASF,East Regional,Semifinals,1,North Carolina,73,4,Michigan St.,58,,
NCAABB,1998,16,EASF,East Regional,Semifinals,2,Connecticut,75,11,Washington,74,,
NCAABB,1998,16,MWSF,Midwest Regional,Semifinals,3,Stanford,67,2,Purdue,59,,
NCAABB,1998,16,MWSF,Midwest Regional,Semifinals,8,Rhode Island,74,13,Valparaiso,68,,
NCAABB,1998,16,SOSF,South Regional,Semifinals,1,Duke,80,5,Syracuse,67,,
NCAABB,1998,16,SOSF,South Regional,Semifinals,2,Kentucky,94,6,UCLA,68,,
NCAABB,1998,16,WESF,West Regional,Semifinals,1,Arizona,87,4,Maryland,79,,
NCAABB,1998,16,WESF,West Regional,Semifinals,3,Utah,65,10,West Virginia,62,,
NCAABB,1998,8,EAFinal,East Regional,Final,1,North Carolina,75,2,Connecticut,64,,
NCAABB,1998,8,MWFinal,Midwest Regional,Final,3,Stanford,79,8,Rhode Island,77,,
NCAABB,1998,8,SOFinal,South Regional,Final,2,Kentucky,86,1,Duke,84,,
NCAABB,1998,8,WEFinal,West Regional,Final,3,Utah,76,1,Arizona,51,,
NCAABB,1998,4,NCAASF,Final Four,Semifinals,2,Kentucky,86,3,Stanford,85,OT,
NCAABB,1998,4,NCAASF,Final Four,Semifinals,3,Utah,65,1,North Carolina,59,,
NCAABB,1998,2,NCAAFinal,Final Four,Championship,2,Kentucky,78,3,Utah,69,,San Antonio
NCAABB,1999,64,EAR1,East Regional,First Round,1,Duke,99,16,Florida A&M,58,,
NCAABB,1999,64,EAR1,East Regional,First Round,2,Miami,75,15,Lafayette,54,,
NCAABB,1999,64,EAR1,East Regional,First Round,3,Cincinnati,72,14,George Mason,48,,
NCAABB,1999,64,EAR1,East Regional,First Round,4,Tennessee,62,13,Delaware,52,,
NCAABB,1999,64,EAR1,East Regional,First Round,6,Temple,61,11,Kent State,54,,
NCAABB,1999,64,EAR1,East Regional,First Round,9,Tulsa,62,8,Charleston,53,,
NCAABB,1999,64,EAR1,East Regional,First Round,10,Purdue,58,7,Texas,54,,
NCAABB,1999,64,EAR1,East Regional,First Round,12,Missouri St.,43,5,Wisconsin,32,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,1,Michigan St.,76,16,Mount St. Mary's,53,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,2,Utah,80,15,Arkansas St.,58,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,3,Kentucky,82,14,New Mexico St.,60,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,5,Charlotte,81,12,Rhode Island,70,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,6,Kansas,95,11,Evansville,74,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,9,Mississippi,72,8,Villanova,70,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,10,Miami Ohio,59,7,Washington,58,,
NCAABB,1999,64,MWR1,Midwest Regional,First Round,13,Oklahoma,61,4,Arizona,60,,
NCAABB,1999,64,SOR1,South Regional,First Round,1,Auburn,80,16,Winthrop,41,,
NCAABB,1999,64,SOR1,South Regional,First Round,2,Maryland,82,15,Valparaiso,60,,
NCAABB,1999,64,SOR1,South Regional,First Round,3,St. John's,69,14,Samford,43,,
NCAABB,1999,64,SOR1,South Regional,First Round,4,Ohio State,72,13,Murray St.,58,,
NCAABB,1999,64,SOR1,South Regional,First Round,6,Indiana,108,11,G. Washington,88,,
NCAABB,1999,64,SOR1,South Regional,First Round,9,Oklahoma St.,69,8,Syracuse,61,,
NCAABB,1999,64,SOR1,South Regional,First Round,10,Creighton,62,7,Louisville,58,,
NCAABB,1999,64,SOR1,South Regional,First Round,12,Detroit,56,5,UCLA,53,,
NCAABB,1999,64,WER1,West Regional,First Round,1,Connecticut,91,16,UTSA,66,,
NCAABB,1999,64,WER1,West Regional,First Round,2,Stanford,69,15,Alcorn St.,57,,
NCAABB,1999,64,WER1,West Regional,First Round,4,Arkansas,94,13,Siena,80,,
NCAABB,1999,64,WER1,West Regional,First Round,5,Iowa,77,12,UAB,64,,
NCAABB,1999,64,WER1,West Regional,First Round,6,Florida,75,11,Pennsylvania,61,,
NCAABB,1999,64,WER1,West Regional,First Round,9,New Mexico,61,8,Missouri,59,,
NCAABB,1999,64,WER1,West Regional,First Round,10,Gonzaga,75,7,Minnesota,63,,
NCAABB,1999,64,WER1,West Regional,First Round,14,Weber St.,76,3,North Carolina,74,,
NCAABB,1999,32,EAR2,East Regional,Second Round,1,Duke,97,9,Tulsa,56,,
NCAABB,1999,32,EAR2,East Regional,Second Round,6,Temple,64,3,Cincinnati,54,,
NCAABB,1999,32,EAR2,East Regional,Second Round,10,Purdue,73,2,Miami,63,,
NCAABB,1999,32,EAR2,East Regional,Second Round,12,Missouri St.,81,4,Tennessee,51,,
NCAABB,1999,32,MWR2,Midwest Regional,Second Round,1,Michigan St.,74,9,Mississippi,66,,
NCAABB,1999,32,MWR2,Midwest Regional,Second Round,3,Kentucky,92,6,Kansas,88,OT,
NCAABB,1999,32,MWR2,Midwest Regional,Second Round,10,Miami Ohio,66,2,Utah,58,,
NCAABB,1999,32,MWR2,Midwest Regional,Second Round,13,Oklahoma,85,5,Charlotte,72,,
NCAABB,1999,32,SOR2,South Regional,Second Round,1,Auburn,81,9,Oklahoma St.,74,,
NCAABB,1999,32,SOR2,South Regional,Second Round,2,Maryland,75,10,Creighton,63,,
NCAABB,1999,32,SOR2,South Regional,Second Round,3,St. John's,86,6,Indiana,61,,
NCAABB,1999,32,SOR2,South Regional,Second Round,4,Ohio State,75,12,Detroit,44,,
NCAABB,1999,32,WER2,West Regional,Second Round,1,Connecticut,78,9,New Mexico,56,,
NCAABB,1999,32,WER2,West Regional,Second Round,5,Iowa,82,4,Arkansas,72,,
NCAABB,1999,32,WER2,West Regional,Second Round,6,Florida,82,14,Weber St.,74,OT,
NCAABB,1999,32,WER2,West Regional,Second Round,10,Gonzaga,82,2,Stanford,74,,
NCAABB,1999,16,EASF,East Regional,Semifinals,1,Duke,78,12,Missouri St.,61,,
NCAABB,1999,16,EASF,East Regional,Semifinals,6,Temple,77,10,Purdue,55,,
NCAABB,1999,16,MWSF,Midwest Regional,Semifinals,1,Michigan St.,54,13,Oklahoma,46,,
NCAABB,1999,16,MWSF,Midwest Regional,Semifinals,3,Kentucky,58,10,Miami Ohio,43,,
NCAABB,1999,16,SOSF,South Regional,Semifinals,3,St. John's,76,2,Maryland,62,,
NCAABB,1999,16,SOSF,South Regional,Semifinals,4,Ohio State,72,1,Auburn,64,,
NCAABB,1999,16,WESF,West Regional,Semifinals,1,Connecticut,78,5,Iowa,68,,
NCAABB,1999,16,WESF,West Regional,Semifinals,10,Gonzaga,73,6,Florida,72,,
NCAABB,1999,8,EAFinal,East Regional,Final,1,Duke,85,6,Temple,64,,
NCAABB,1999,8,MWFinal,Midwest Regional,Final,1,Michigan St.,73,3,Kentucky,66,,
NCAABB,1999,8,SOFinal,South Regional,Final,4,Ohio State,77,3,St. John's,74,,
NCAABB,1999,8,WEFinal,West Regional,Final,1,Connecticut,67,10,Gonzaga,62,,
NCAABB,1999,4,NCAASF,Final Four,Semifinals,1,Connecticut,64,4,Ohio State,58,,
NCAABB,1999,4,NCAASF,Final Four,Semifinals,1,Duke,68,1,Michigan St.,62,,
NCAABB,1999,2,NCAAFinal,Final Four,Championship,1,Connecticut,77,1,Duke,74,,St. Petersburg
NCAABB,2000,64,EAR1,East Regional,First Round,1,Duke,82,16,Lamar,55,,
NCAABB,2000,64,EAR1,East Regional,First Round,2,Temple,73,15,Lafayette,47,,
NCAABB,2000,64,EAR1,East Regional,First Round,3,Oklahoma St.,86,14,Hofstra,66,,
NCAABB,2000,64,EAR1,East Regional,First Round,4,Illinois,68,13,Pennsylvania,58,,
NCAABB,2000,64,EAR1,East Regional,First Round,5,Florida,69,12,Butler,68,OT,
NCAABB,2000,64,EAR1,East Regional,First Round,8,Kansas,81,9,DePaul,77,OT,
NCAABB,2000,64,EAR1,East Regional,First Round,10,Seton Hall,72,7,Oregon,71,OT,
NCAABB,2000,64,EAR1,East Regional,First Round,11,Pepperdine,77,6,Indiana,57,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,1,Michigan St.,65,16,Valparaiso,38,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,2,Iowa State,88,15,Central Conn.,78,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,3,Maryland,74,14,Iona,59,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,4,Syracuse,79,13,Samford,65,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,5,Kentucky,85,12,St. Bonaventure,80,2OT,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,6,UCLA,65,11,Ball State,57,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,7,Auburn,72,10,Creighton,69,,
NCAABB,2000,64,MWR1,Midwest Regional,First Round,8,Utah,48,9,St. Louis,45,,
NCAABB,2000,64,SOR1,South Regional,First Round,1,Stanford,84,16,SC State,65,,
NCAABB,2000,64,SOR1,South Regional,First Round,2,Cincinnati,64,15,NC Wilmington,47,,
NCAABB,2000,64,SOR1,South Regional,First Round,3,Ohio State,87,14,Appalachian St.,61,,
NCAABB,2000,64,SOR1,South Regional,First Round,4,Tennessee,63,13,Louisiana,58,,
NCAABB,2000,64,SOR1,South Regional,First Round,5,Connecticut,75,12,Utah State,67,,
NCAABB,2000,64,SOR1,South Regional,First Round,6,Miami,75,11,Arkansas,71,,
NCAABB,2000,64,SOR1,South Regional,First Round,7,Tulsa,89,10,UNLV,62,,
NCAABB,2000,64,SOR1,South Regional,First Round,8,North Carolina,84,9,Missouri,70,,
NCAABB,2000,64,WER1,West Regional,First Round,1,Arizona,71,16,Jackson St.,47,,
NCAABB,2000,64,WER1,West Regional,First Round,2,St. John's,61,15,Northern Ariz.,56,,
NCAABB,2000,64,WER1,West Regional,First Round,3,Oklahoma,74,14,Winthrop,50,,
NCAABB,2000,64,WER1,West Regional,First Round,4,LSU,64,13,SE Missouri,61,,
NCAABB,2000,64,WER1,West Regional,First Round,5,Texas,77,12,Indiana St.,61,,
NCAABB,2000,64,WER1,West Regional,First Round,6,Purdue,62,11,Dayton,61,,
NCAABB,2000,64,WER1,West Regional,First Round,8,Wisconsin,66,9,Fresno St.,56,,
NCAABB,2000,64,WER1,West Regional,First Round,10,Gonzaga,77,7,Louisville,66,,
NCAABB,2000,32,EAR2,East Regional,Second Round,1,Duke,69,8,Kansas,64,,
NCAABB,2000,32,EAR2,East Regional,Second Round,3,Oklahoma St.,75,11,Pepperdine,67,,
NCAABB,2000,32,EAR2,East Regional,Second Round,5,Florida,93,4,Illinois,76,,
NCAABB,2000,32,EAR2,East Regional,Second Round,10,Seton Hall,67,2,Temple,65,OT,
NCAABB,2000,32,MWR2,Midwest Regional,Second Round,1,Michigan St.,73,8,Utah,61,,
NCAABB,2000,32,MWR2,Midwest Regional,Second Round,2,Iowa State,79,7,Auburn,60,,
NCAABB,2000,32,MWR2,Midwest Regional,Second Round,4,Syracuse,52,5,Kentucky,50,,
NCAABB,2000,32,MWR2,Midwest Regional,Second Round,6,UCLA,105,3,Maryland,70,,
NCAABB,2000,32,SOR2,South Regional,Second Round,4,Tennessee,65,5,Connecticut,51,,
NCAABB,2000,32,SOR2,South Regional,Second Round,6,Miami,75,3,Ohio State,62,,
NCAABB,2000,32,SOR2,South Regional,Second Round,7,Tulsa,69,2,Cincinnati,61,,
NCAABB,2000,32,SOR2,South Regional,Second Round,8,North Carolina,60,1,Stanford,53,,
NCAABB,2000,32,WER2,West Regional,Second Round,4,LSU,72,5,Texas,67,,
NCAABB,2000,32,WER2,West Regional,Second Round,6,Purdue,66,3,Oklahoma,62,,
NCAABB,2000,32,WER2,West Regional,Second Round,8,Wisconsin,66,1,Arizona,59,,
NCAABB,2000,32,WER2,West Regional,Second Round,10,Gonzaga,82,2,St. John's,76,,
NCAABB,2000,16,EASF,East Regional,Semifinals,3,Oklahoma St.,68,10,Seton Hall,66,,
NCAABB,2000,16,EASF,East Regional,Semifinals,5,Florida,87,1,Duke,78,,
NCAABB,2000,16,MWSF,Midwest Regional,Semifinals,1,Michigan St.,75,4,Syracuse,58,,
NCAABB,2000,16,MWSF,Midwest Regional,Semifinals,2,Iowa State,80,6,UCLA,56,,
NCAABB,2000,16,SOSF,South Regional,Semifinals,7,Tulsa,80,6,Miami,71,,
NCAABB,2000,16,SOSF,South Regional,Semifinals,8,North Carolina,74,4,Tennessee,69,,
NCAABB,2000,16,WESF,West Regional,Semifinals,6,Purdue,75,10,Gonzaga,66,,
NCAABB,2000,16,WESF,West Regional,Semifinals,8,Wisconsin,61,4,LSU,48,,
NCAABB,2000,8,EAFinal,East Regional,Final,5,Florida,77,3,Oklahoma St.,65,,
NCAABB,2000,8,MWFinal,Midwest Regional,Final,1,Michigan St.,75,2,Iowa State,64,,
NCAABB,2000,8,SOFinal,South Regional,Final,8,North Carolina,59,7,Tulsa,55,,
NCAABB,2000,8,WEFinal,West Regional,Final,8,Wisconsin,64,6,Purdue,60,,
NCAABB,2000,4,NCAASF,Final Four,Semifinals,1,Michigan St.,53,8,Wisconsin,41,,
NCAABB,2000,4,NCAASF,Final Four,Semifinals,5,Florida,71,8,North Carolina,59,,
NCAABB,2000,2,NCAAFinal,Final Four,Championship,1,Michigan St.,89,5,Florida,76,,Indianapolis
NCAABB,2001,128,MWOR,Midwest Regional,Opening Round,16,Northwestern St.,71,16,Winthrop,67,,
NCAABB,2001,64,EAR1,East Regional,First Round,1,Duke,95,16,Monmouth,52,,
NCAABB,2001,64,EAR1,East Regional,First Round,2,Kentucky,72,15,Holy Cross,68,,
NCAABB,2001,64,EAR1,East Regional,First Round,3,Boston College,68,14,Southern Utah,65,,
NCAABB,2001,64,EAR1,East Regional,First Round,4,UCLA,61,13,Hofstra,48,,
NCAABB,2001,64,EAR1,East Regional,First Round,6,USC,69,11,Oklahoma St.,54,,
NCAABB,2001,64,EAR1,East Regional,First Round,7,Iowa,69,10,Creighton,56,,
NCAABB,2001,64,EAR1,East Regional,First Round,9,Missouri,70,8,Georgia,68,,
NCAABB,2001,64,EAR1,East Regional,First Round,12,Utah State,77,5,Ohio State,68,OT,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,1,Illinois,96,16,Northwestern St.,54,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,2,Arizona,101,15,Eastern Ill.,76,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,3,Mississippi,72,14,Iona,70,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,4,Kansas,101,13,CS Northridge,76,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,5,Syracuse,79,12,Hawaii,69,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,6,Notre Dame,83,11,Xavier,71,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,9,Charlotte,70,8,Tennessee,63,,
NCAABB,2001,64,MWR1,Midwest Regional,First Round,10,Butler,79,7,Wake Forest,63,,
NCAABB,2001,64,SOR1,South Regional,First Round,1,Michigan St.,69,16,Alabama St.,35,,
NCAABB,2001,64,SOR1,South Regional,First Round,2,North Carolina,70,15,Princeton,48,,
NCAABB,2001,64,SOR1,South Regional,First Round,3,Florida,69,14,Western Ky.,56,,
NCAABB,2001,64,SOR1,South Regional,First Round,7,Penn State,69,10,Providence,59,,
NCAABB,2001,64,SOR1,South Regional,First Round,9,Fresno St.,82,8,California,70,,
NCAABB,2001,64,SOR1,South Regional,First Round,11,Temple,79,6,Texas,65,,
NCAABB,2001,64,SOR1,South Regional,First Round,12,Gonzaga,86,5,Virginia,85,,
NCAABB,2001,64,SOR1,South Regional,First Round,13,Indiana St.,70,4,Oklahoma,68,OT,
NCAABB,2001,64,WER1,West Regional,First Round,1,Stanford,89,16,NC Greensboro,60,,
NCAABB,2001,64,WER1,West Regional,First Round,3,Maryland,83,14,George Mason,80,,
NCAABB,2001,64,WER1,West Regional,First Round,5,Cincinnati,84,12,BYU,59,,
NCAABB,2001,64,WER1,West Regional,First Round,9,St. Joseph's,66,8,Georgia Tech,62,,
NCAABB,2001,64,WER1,West Regional,First Round,10,Georgetown,63,7,Arkansas,61,,
NCAABB,2001,64,WER1,West Regional,First Round,11,Georgia St.,50,6,Wisconsin,49,,
NCAABB,2001,64,WER1,West Regional,First Round,13,Kent State,77,4,Indiana,73,,
NCAABB,2001,64,WER1,West Regional,First Round,15,Hampton,58,2,Iowa State,57,,
NCAABB,2001,32,EAR2,East Regional,Second Round,1,Duke,94,9,Missouri,81,,
NCAABB,2001,32,EAR2,East Regional,Second Round,2,Kentucky,92,7,Iowa,79,,
NCAABB,2001,32,EAR2,East Regional,Second Round,4,UCLA,75,12,Utah State,50,,
NCAABB,2001,32,EAR2,East Regional,Second Round,6,USC,74,3,Boston College,71,,
NCAABB,2001,32,MWR2,Midwest Regional,Second Round,1,Illinois,79,9,Charlotte,61,,
NCAABB,2001,32,MWR2,Midwest Regional,Second Round,2,Arizona,73,10,Butler,52,,
NCAABB,2001,32,MWR2,Midwest Regional,Second Round,3,Mississippi,59,6,Notre Dame,56,,
NCAABB,2001,32,MWR2,Midwest Regional,Second Round,4,Kansas,87,5,Syracuse,58,,
NCAABB,2001,32,SOR2,South Regional,Second Round,1,Michigan St.,81,9,Fresno St.,65,,
NCAABB,2001,32,SOR2,South Regional,Second Round,7,Penn State,82,2,North Carolina,74,,
NCAABB,2001,32,SOR2,South Regional,Second Round,11,Temple,75,3,Florida,54,,
NCAABB,2001,32,SOR2,South Regional,Second Round,12,Gonzaga,85,13,Indiana St.,68,,
NCAABB,2001,32,WER2,West Regional,Second Round,1,Stanford,90,9,St. Joseph's,83,,
NCAABB,2001,32,WER2,West Regional,Second Round,3,Maryland,79,11,Georgia St.,60,,
NCAABB,2001,32,WER2,West Regional,Second Round,5,Cincinnati,66,13,Kent State,43,,
NCAABB,2001,32,WER2,West Regional,Second Round,10,Georgetown,76,15,Hampton,57,,
NCAABB,2001,16,EASF,East Regional,Semifinals,1,Duke,76,4,UCLA,63,,
NCAABB,2001,16,EASF,East Regional,Semifinals,6,USC,80,2,Kentucky,76,,
NCAABB,2001,16,MWSF,Midwest Regional,Semifinals,1,Illinois,80,4,Kansas,64,,
NCAABB,2001,16,MWSF,Midwest Regional,Semifinals,2,Arizona,66,3,Mississippi,56,,
NCAABB,2001,16,SOSF,South Regional,Semifinals,1,Michigan St.,77,12,Gonzaga,62,,
NCAABB,2001,16,SOSF,South Regional,Semifinals,11,Temple,84,7,Penn State,72,,
NCAABB,2001,16,WESF,West Regional,Semifinals,1,Stanford,78,5,Cincinnati,65,,
