sport,year,name1,name2,round,game,team1,score1,team2,score2,ot,...12,...13,check1,check2
WSO,2006,Championship,Championship,1,101,North Carolina,2,Notre Dame,1,,,,502,481
WSO,2007,First Round,First Round,64,601,North Carolina,6,High Point,1,,,,502,30
WSO,2007,First Round,First Round,64,602,NC Greensboro,1,Memphis,0,,,,50,38
WSO,2007,First Round,First Round,64,603,Illinois,1,Louisville,0,OT,,,149,241
WSO,2007,First Round,First Round,64,604,Loyola Chicago,0,Notre Dame,3,,,,22,481
WSO,2007,First Round,First Round,64,605,Georgia,6,Alabama A&M,1,,,,276,25
WSO,2007,First Round,First Round,64,606,Duke,1.123,South Carolina,1,2OT PK,,,386,290
WSO,2007,First Round,First Round,64,607,Indiana,3,Toledo,2,2OT,,,229,29
WSO,2007,First Round,First Round,64,608,Oakland,0,Purdue,4,,,,32,161
WSO,2007,First Round,First Round,64,609,Stanford,7,Sacramento St.,0,,,,605,29
WSO,2007,First Round,First Round,64,610,California,2,Santa Clara,0,,,,338,181
WSO,2007,First Round,First Round,64,611,Connecticut,0.123,Boston College,0,2OT PK,,,366,195
WSO,2007,First Round,First Round,64,612,Boston U.,1,Wake Forest,2,,,,174,122
WSO,2007,First Round,First Round,64,613,Florida St.,3,Kennesaw St.,0,,,,403,9
WSO,2007,First Round,First Round,64,614,LSU,1,Samford,0,2OT,,,284,23
WSO,2007,First Round,First Round,64,615,Texas,2,BYU,0,,,,436,232
WSO,2007,First Round,First Round,64,616,S.F. Austin,1,Texas A&M,4,,,,48,354
WSO,2007,First Round,First Round,64,617,Penn State,4,Monmouth,0,,,,431,26
WSO,2007,First Round,First Round,64,618,Hofstra,1,Ohio State,0,,,,128,278
WSO,2007,First Round,First Round,64,619,James Madison,2,Pennsylvania,0,,,,117,57
WSO,2007,First Round,First Round,64,620,Navy,0,West Virginia,4,,,,80,116
WSO,2007,First Round,First Round,64,621,Florida,3,Miami,0,,,,380,76
WSO,2007,First Round,First Round,64,622,UCF,3,Auburn,1,,,,128,171
WSO,2007,First Round,First Round,64,623,Missouri,1.123,SE Missouri,1,2OT PK,,,201,19
WSO,2007,First Round,First Round,64,624,Creighton,0,USC,3,,,,164,231
WSO,2007,First Round,First Round,64,625,UCLA,3,CS Fullerton,1,,,,741,164
WSO,2007,First Round,First Round,64,626,Oklahoma St.,2,San Diego,1,,,,201,104
WSO,2007,First Round,First Round,64,627,William & Mary,2,Georgetown,1,,,,66,120
WSO,2007,First Round,First Round,64,628,Loyola MD,1,Virginia,4,,,,25,381
WSO,2007,First Round,First Round,64,629,Tennessee,2,Furman,0,,,,389,39
WSO,2007,First Round,First Round,64,630,Clemson,4,Charlotte,2,,,,221,48
WSO,2007,First Round,First Round,64,631,Colorado,2,Hawaii,0,,,,103,180
WSO,2007,First Round,First Round,64,632,Denver,0,Portland,5,,,,154,120
WSO,2007,Second Round,Second Round,32,501,North Carolina,3,NC Greensboro,1,,,,502,50
WSO,2007,Second Round,Second Round,32,502,Illinois,0,Notre Dame,2,,,,149,481
WSO,2007,Second Round,Second Round,32,503,Georgia,0,Duke,1,,,,276,386
WSO,2007,Second Round,Second Round,32,504,Indiana,0.123,Purdue,0,2OT PK,,,229,161
WSO,2007,Second Round,Second Round,32,505,Stanford,1.123,California,1,2OT PK,,,605,338
WSO,2007,Second Round,Second Round,32,506,Connecticut,1,Wake Forest,0,,,,366,122
WSO,2007,Second Round,Second Round,32,507,Florida St.,4,LSU,0,,,,403,284
WSO,2007,Second Round,Second Round,32,508,Texas,3,Texas A&M,2,,,,436,354
WSO,2007,Second Round,Second Round,32,509,Penn State,2,Hofstra,1,OT,,,431,128
WSO,2007,Second Round,Second Round,32,510,James Madison,0,West Virginia,2,,,,117,116
WSO,2007,Second Round,Second Round,32,511,Florida,0.123,UCF,0,2OT PK,,,380,128
WSO,2007,Second Round,Second Round,32,512,Missouri,0,USC,1,2OT,,,201,231
WSO,2007,Second Round,Second Round,32,513,UCLA,4,Oklahoma St.,0,,,,741,201
WSO,2007,Second Round,Second Round,32,514,William & Mary,0,Virginia,1,,,,66,381
WSO,2007,Second Round,Second Round,32,515,Tennessee,1,Clemson,0,,,,389,221
WSO,2007,Second Round,Second Round,32,516,Colorado,0,Portland,1,,,,103,120
WSO,2007,Third Round,Third Round,16,401,North Carolina,2,Notre Dame,3,,,,502,481
WSO,2007,Third Round,Third Round,16,402,Duke,2,Indiana,0,,,,386,229
WSO,2007,Third Round,Third Round,16,403,Stanford,0,Connecticut,2,,,,605,366
WSO,2007,Third Round,Third Round,16,404,Florida St.,4,Texas,0,,,,403,436
WSO,2007,Third Round,Third Round,16,405,Penn State,0,West Virginia,1,,,,431,116
WSO,2007,Third Round,Third Round,16,406,Florida,0,USC,1,,,,380,231
WSO,2007,Third Round,Third Round,16,407,UCLA,2,Virginia,1,OT,,,741,381
WSO,2007,Third Round,Third Round,16,408,Tennessee,0,Portland,3,,,,389,120
WSO,2007,Quarterfinals,Quarterfinals,8,301,Notre Dame,3,Duke,2,,,,481,386
WSO,2007,Quarterfinals,Quarterfinals,8,302,Connecticut,2,Florida St.,3,2OT,,,366,403
WSO,2007,Quarterfinals,Quarterfinals,8,303,West Virginia,0,USC,1,,,,116,231
WSO,2007,Quarterfinals,Quarterfinals,8,304,UCLA,3,Portland,2,2OT,,,741,120
WSO,2007,Semifinals,Semifinals,4,201,Notre Dame,2,Florida St.,3,,,,481,403
WSO,2007,Semifinals,Semifinals,4,202,USC,2,UCLA,1,,,,231,741
WSO,2007,Championship,Championship,1,101,Florida St.,0,USC,2,,,,403,231
WSO,2008,First Round,First Round,64,601,Notre Dame,5,Toledo,2,,,,481,29
WSO,2008,First Round,First Round,64,602,Michigan St.,2,Milwaukee,1,,,,238,50
WSO,2008,First Round,First Round,64,603,Minnesota,2,Marquette,1,,,,312,78
WSO,2008,First Round,First Round,64,604,South Dakota St.,1,Colorado,0,,,,39,103
WSO,2008,First Round,First Round,64,605,Boston College,3,Central Conn.,0,,,,195,22
WSO,2008,First Round,First Round,64,606,Northeastern,2.123,Harvard,2,2OT PK,,,24,156
WSO,2008,First Round,First Round,64,607,Auburn,2,Belmont,0,,,,171,18
WSO,2008,First Round,First Round,64,608,Miss Valley,0,Florida St.,7,,,,22,403
WSO,2008,First Round,First Round,64,609,Stanford,2,UCSB,0,,,,605,135
WSO,2008,First Round,First Round,64,610,Kansas,2,Denver,1,,,,124,154
WSO,2008,First Round,First Round,64,611,Rutgers,2,Penn State,1,2OT,,,158,431
WSO,2008,First Round,First Round,64,612,Fairfield,0,Oklahoma St.,1,,,,40,201
WSO,2008,First Round,First Round,64,613,Wake Forest,2,Morehead St.,0,,,,122,10
WSO,2008,First Round,First Round,64,614,James Madison,1,Georgia,0,,,,117,276
WSO,2008,First Round,First Round,64,615,Texas,1,Washington St.,0,,,,436,64
WSO,2008,First Round,First Round,64,616,Northern Ariz.,1,Portland,6,,,,8,120
WSO,2008,First Round,First Round,64,617,UCLA,5,Fresno St.,0,,,,741,203
WSO,2008,First Round,First Round,64,618,San Diego,1,Long Beach St.,0,,,,104,202
WSO,2008,First Round,First Round,64,619,BYU,2,Virginia Tech,0,,,,232,144
WSO,2008,First Round,First Round,64,620,Boston U.,0,USC,2,,,,174,231
WSO,2008,First Round,First Round,64,621,Duke,5,Radford,1,,,,386,27
WSO,2008,First Round,First Round,64,622,William & Mary,3,South Carolina,2,OT,,,66,290
WSO,2008,First Round,First Round,64,623,West Virginia,2,Princeton,0,,,,116,159
WSO,2008,First Round,First Round,64,624,Army,0,Virginia,2,,,,60,381
WSO,2008,First Round,First Round,64,625,North Carolina,5,Western Caro.,0,,,,502,5
WSO,2008,First Round,First Round,64,626,Charlotte,2,Tennessee,0,,,,48,389
WSO,2008,First Round,First Round,64,627,Illinois,1,Memphis,0,,,,149,38
WSO,2008,First Round,First Round,64,628,Evansville,0,Missouri,2,,,,26,201
WSO,2008,First Round,First Round,64,629,Texas A&M,5,Texas St.,2,,,,354,61
WSO,2008,First Round,First Round,64,630,Washington,3,LSU,2,,,,425,284
WSO,2008,First Round,First Round,64,631,UCF,3,Miami,1,,,,128,76
WSO,2008,First Round,First Round,64,632,California,1,Florida,2,,,,338,380
WSO,2008,Second Round,Second Round,32,501,Notre Dame,1,Michigan St.,0,,,,481,238
WSO,2008,Second Round,Second Round,32,502,South Dakota St.,0,Minnesota,2,,,,39,312
WSO,2008,Second Round,Second Round,32,503,Boston College,4,Northeastern,0,,,,195,24
WSO,2008,Second Round,Second Round,32,504,Auburn,0,Florida St.,1,,,,171,403
WSO,2008,Second Round,Second Round,32,505,Stanford,5,Kansas,0,,,,605,124
WSO,2008,Second Round,Second Round,32,506,Rutgers,0.123,Oklahoma St.,0,2OT PK,,,158,201
WSO,2008,Second Round,Second Round,32,507,Wake Forest,0,James Madison,1,,,,122,117
WSO,2008,Second Round,Second Round,32,508,Texas,0,Portland,2,,,,436,120
WSO,2008,Second Round,Second Round,32,509,UCLA,1,San Diego,0,,,,741,104
WSO,2008,Second Round,Second Round,32,510,BYU,1,USC,1.123,2OT PK,,,232,231
WSO,2008,Second Round,Second Round,32,511,Duke,1,William & Mary,0,,,,386,66
WSO,2008,Second Round,Second Round,32,512,West Virginia,2,Virginia,3,,,,116,381
WSO,2008,Second Round,Second Round,32,513,North Carolina,4,Charlotte,0,,,,502,48
WSO,2008,Second Round,Second Round,32,514,Illinois,1.123,Missouri,1,2OT PK,,,149,201
WSO,2008,Second Round,Second Round,32,515,Texas A&M,3,Washington,1,,,,354,425
WSO,2008,Second Round,Second Round,32,516,UCF,0,Florida,2,,,,128,380
WSO,2008,Third Round,Third Round,16,401,Notre Dame,1,Minnesota,0,OT,,,481,312
WSO,2008,Third Round,Third Round,16,402,Boston College,0,Florida St.,1,,,,195,403
WSO,2008,Third Round,Third Round,16,403,Stanford,1,Rutgers,0,,,,605,158
WSO,2008,Third Round,Third Round,16,404,James Madison,2,Portland,3,,,,117,120
WSO,2008,Third Round,Third Round,16,405,UCLA,1,USC,0,,,,741,231
WSO,2008,Third Round,Third Round,16,406,Duke,2,Virginia,0,,,,386,381
WSO,2008,Third Round,Third Round,16,407,North Carolina,3,Illinois,0,,,,502,149
WSO,2008,Third Round,Third Round,16,408,Texas A&M,2,Florida,1,,,,354,380
WSO,2008,Quarterfinals,Quarterfinals,8,301,Notre Dame,2,Florida St.,0,,,,481,403
WSO,2008,Quarterfinals,Quarterfinals,8,302,Stanford,1,Portland,0,,,,605,120
WSO,2008,Quarterfinals,Quarterfinals,8,303,UCLA,6,Duke,1,,,,741,386
WSO,2008,Quarterfinals,Quarterfinals,8,304,North Carolina,2,Texas A&M,1,OT,,,502,354
WSO,2008,Semifinals,Semifinals,4,201,Notre Dame,1,Stanford,0,,,,481,605
WSO,2008,Semifinals,Semifinals,4,202,UCLA,0,North Carolina,1,,,,741,502
WSO,2008,Championship,Championship,1,101,Notre Dame,1,North Carolina,2,,,,481,502
WSO,2009,First Round,First Round,64,601,Stanford,2,Northern Ariz.,0,,,,605,8
WSO,2009,First Round,First Round,64,602,BYU,2,UCSB,0,,,,232,135
WSO,2009,First Round,First Round,64,603,Oklahoma St.,0.123,USC,0,2OT PK,,,201,231
WSO,2009,First Round,First Round,64,604,Michigan St.,0,Santa Clara,1,,,,238,181
WSO,2009,First Round,First Round,64,605,UCF,3,Milwaukee,0,,,,128,50
WSO,2009,First Round,First Round,64,606,Wisconsin,1.123,Arizona St.,1,2OT PK,,,284,262
WSO,2009,First Round,First Round,64,607,Connecticut,1,Boston U.,0,,,,366,174
WSO,2009,First Round,First Round,64,608,Harvard,0,Boston College,1,,,,156,195
WSO,2009,First Round,First Round,64,609,UCLA,7,Boise St.,1,,,,741,17
WSO,2009,First Round,First Round,64,610,San Diego St.,1,San Diego,0,,,,125,104
WSO,2009,First Round,First Round,64,611,Virginia,0.123,St. John's,0,2OT PK,,,381,85
WSO,2009,First Round,First Round,64,612,Colgate,0,Penn State,5,,,,47,431
WSO,2009,First Round,First Round,64,613,Virginia Tech,2,Murray St.,0,,,,144,13
WSO,2009,First Round,First Round,64,614,Dayton,0.123,Marquette,0,2OT PK,,,69,78
WSO,2009,First Round,First Round,64,615,Washington,1,Mississippi,0,,,,425,114
WSO,2009,First Round,First Round,64,616,Denver,0,Portland,4,,,,154,120
WSO,2009,First Round,First Round,64,617,North Carolina,1,High Point,0,,,,502,30
WSO,2009,First Round,First Round,64,618,Georgia,3,NC Wilmington,0,,,,276,15
WSO,2009,First Round,First Round,64,619,Washington St.,1,Villanova,0,,,,64,53
WSO,2009,First Round,First Round,64,620,Monmouth,0,Maryland,4,,,,26,364
WSO,2009,First Round,First Round,64,621,Wake Forest,2,Kennesaw St.,0,,,,122,9
WSO,2009,First Round,First Round,64,622,West Virginia,2,Loyola MD,0,,,,116,25
WSO,2009,First Round,First Round,64,623,Rutgers,2,Duke,0,,,,158,386
WSO,2009,First Round,First Round,64,624,Davidson,0,South Carolina,4,,,,8,290
WSO,2009,First Round,First Round,64,625,Florida St.,4,SE Louisiana,1,,,,403,15
WSO,2009,First Round,First Round,64,626,California,2,Auburn,1,,,,338,171
WSO,2009,First Round,First Round,64,627,Texas A&M,3,Memphis,1,,,,354,38
WSO,2009,First Round,First Round,64,628,Ark. Pine Bluff,0,LSU,7,,,,2,284
WSO,2009,First Round,First Round,64,629,Florida,2,Illinois St.,0,,,,380,68
WSO,2009,First Round,First Round,64,630,Oregon St.,3,Ohio State,1,,,,133,278
WSO,2009,First Round,First Round,64,631,Central Mich.,2,Purdue,0,,,,54,161
WSO,2009,First Round,First Round,64,632,IUPUI,0,Notre Dame,5,,,,5,481
WSO,2009,Second Round,Second Round,32,501,Stanford,2,BYU,0,,,,605,232
WSO,2009,Second Round,Second Round,32,502,Oklahoma St.,1,Santa Clara,1.123,2OT PK,,,201,181
WSO,2009,Second Round,Second Round,32,503,UCF,0,Wisconsin,1,,,,128,284
WSO,2009,Second Round,Second Round,32,504,Connecticut,0,Boston College,2,,,,366,195
WSO,2009,Second Round,Second Round,32,505,UCLA,5,San Diego St.,0,,,,741,125
WSO,2009,Second Round,Second Round,32,506,Virginia,6,Penn State,2,,,,381,431
WSO,2009,Second Round,Second Round,32,507,Virginia Tech,3,Dayton,1,,,,144,69
WSO,2009,Second Round,Second Round,32,508,Washington,1,Portland,2,,,,425,120
WSO,2009,Second Round,Second Round,32,509,North Carolina,4,Georgia,0,,,,502,276
WSO,2009,Second Round,Second Round,32,510,Washington St.,0,Maryland,1,,,,64,364
WSO,2009,Second Round,Second Round,32,511,Wake Forest,3,West Virginia,0,,,,122,116
WSO,2009,Second Round,Second Round,32,512,Rutgers,0,South Carolina,1,,,,158,290
WSO,2009,Second Round,Second Round,32,513,Florida St.,3,California,0,,,,403,338
WSO,2009,Second Round,Second Round,32,514,Texas A&M,1.123,LSU,1,2OT PK,,,354,284
WSO,2009,Second Round,Second Round,32,515,Florida,0,Oregon St.,1,,,,380,133
WSO,2009,Second Round,Second Round,32,516,Central Mich.,1,Notre Dame,6,,,,54,481
WSO,2009,Third Round,Third Round,16,401,Stanford,1,Santa Clara,0,,,,605,181
WSO,2009,Third Round,Third Round,16,402,Wisconsin,0,Boston College,1,,,,284,195
WSO,2009,Third Round,Third Round,16,403,UCLA,3,Virginia,0,,,,741,381
WSO,2009,Third Round,Third Round,16,404,Virginia Tech,1,Portland,4,,,,144,120
WSO,2009,Third Round,Third Round,16,405,North Carolina,1,Maryland,0,,,,502,364
WSO,2009,Third Round,Third Round,16,406,Wake Forest,1,South Carolina,0,,,,122,290
WSO,2009,Third Round,Third Round,16,407,Florida St.,2,Texas A&M,1,,,,403,354
WSO,2009,Third Round,Third Round,16,408,Oregon St.,0,Notre Dame,1,,,,133,481
WSO,2009,Quarterfinals,Quarterfinals,8,301,Stanford,3,Boston College,1,,,,605,195
WSO,2009,Quarterfinals,Quarterfinals,8,302,UCLA,2,Portland,1,,,,741,120
WSO,2009,Quarterfinals,Quarterfinals,8,303,North Carolina,5,Wake Forest,2,,,,502,122
WSO,2009,Quarterfinals,Quarterfinals,8,304,Florida St.,0,Notre Dame,2,,,,403,481
WSO,2009,Semifinals,Semifinals,4,201,Stanford,2,UCLA,1,OT,,,605,741
WSO,2009,Semifinals,Semifinals,4,202,North Carolina,1,Notre Dame,0,,,,502,481
WSO,2009,Championship,Championship,1,101,Stanford,0,North Carolina,1,,,,605,502
WSO,2010,First Round,First Round,64,601,Stanford,3,Sacramento St.,0,,,,605,29
WSO,2010,First Round,First Round,64,602,Santa Clara,1,Long Beach St.,0,,,,181,202
WSO,2010,First Round,First Round,64,603,UCLA,0.123,BYU,0,2OT PK,,,741,232
WSO,2010,First Round,First Round,64,604,Fresno St.,1,UCF,2,,,,203,128
WSO,2010,First Round,First Round,64,605,Marquette,1,Central Mich.,0,,,,78,54
WSO,2010,First Round,First Round,64,606,Wisconsin,2,Milwaukee,1,,,,284,50
WSO,2010,First Round,First Round,64,607,South Florida,3,Auburn,1,,,,144,171
WSO,2010,First Round,First Round,64,608,Middle Tenn.,0,Florida St.,3,,,,48,403
WSO,2010,First Round,First Round,64,609,Portland,9,UTSA,0,,,,120,13
WSO,2010,First Round,First Round,64,610,Washington,4,Oklahoma,0,,,,425,325
WSO,2010,First Round,First Round,64,611,UC Irvine,2,Arizona St.,1,,,,31,262
WSO,2010,First Round,First Round,64,612,San Diego,0,Wake Forest,1,,,,104,122
WSO,2010,First Round,First Round,64,613,West Virginia,2,Morehead St.,0,,,,116,10
WSO,2010,First Round,First Round,64,614,Penn State,1,Pennsylvania,0,,,,431,57
WSO,2010,First Round,First Round,64,615,Hofstra,1,Connecticut,0,,,,128,366
WSO,2010,First Round,First Round,64,616,Boston U.,1,Boston College,2,,,,174,195
WSO,2010,First Round,First Round,64,617,Maryland,4,High Point,1,,,,364,30
WSO,2010,First Round,First Round,64,618,Georgetown,5,Siena,1,,,,120,17
WSO,2010,First Round,First Round,64,619,Minnesota,4,Creighton,2,,,,312,164
WSO,2010,First Round,First Round,64,620,North Dakota St.,1,Texas A&M,1.123,2OT PK,,,34,354
WSO,2010,First Round,First Round,64,621,Ohio State,1,St. Francis PA,0,2OT,,,278,32
WSO,2010,First Round,First Round,64,622,Dayton,3,Virginia Tech,0,,,,69,144
WSO,2010,First Round,First Round,64,623,South Carolina,2,NC Greensboro,1,,,,290,50
WSO,2010,First Round,First Round,64,624,Lehigh,0,Virginia,3,,,,47,381
WSO,2010,First Round,First Round,64,625,North Carolina,5,Jackson St.,0,,,,502,21
WSO,2010,First Round,First Round,64,626,James Madison,3,Texas,1,,,,117,436
WSO,2010,First Round,First Round,64,627,USC,3,Illinois,1,,,,231,149
WSO,2010,First Round,First Round,64,628,New Mexico,0,Notre Dame,3,,,,59,481
WSO,2010,First Round,First Round,64,629,Oklahoma St.,2,Michigan,1,,,,201,404
WSO,2010,First Round,First Round,64,630,Oregon St.,5,Memphis,0,,,,133,38
WSO,2010,First Round,First Round,64,631,Duke,2,California,1,,,,386,338
WSO,2010,First Round,First Round,64,632,Mercer,0,Florida,3,,,,16,380
WSO,2010,Second Round,Second Round,32,501,Stanford,2,Santa Clara,1,,,,605,181
WSO,2010,Second Round,Second Round,32,502,UCLA,2,UCF,1,,,,741,128
WSO,2010,Second Round,Second Round,32,503,Marquette,2.123,Wisconsin,2,2OT PK,,,78,284
WSO,2010,Second Round,Second Round,32,504,South Florida,1,Florida St.,2,,,,144,403
WSO,2010,Second Round,Second Round,32,505,Portland,1,Washington,1.123,2OT PK,,,120,425
WSO,2010,Second Round,Second Round,32,506,UC Irvine,2,Wake Forest,0,,,,31,122
WSO,2010,Second Round,Second Round,32,507,West Virginia,2,Penn State,1,,,,116,431
WSO,2010,Second Round,Second Round,32,508,Hofstra,1,Boston College,3,,,,128,195
WSO,2010,Second Round,Second Round,32,509,Maryland,1,Georgetown,1.123,2OT PK,,,364,120
WSO,2010,Second Round,Second Round,32,510,Minnesota,2,Texas A&M,0,,,,312,354
WSO,2010,Second Round,Second Round,32,511,Ohio State,0.123,Dayton,0,2OT PK,,,278,69
WSO,2010,Second Round,Second Round,32,512,South Carolina,0,Virginia,3,,,,290,381
WSO,2010,Second Round,Second Round,32,513,North Carolina,3,James Madison,1,,,,502,117
WSO,2010,Second Round,Second Round,32,514,USC,0,Notre Dame,4,,,,231,481
WSO,2010,Second Round,Second Round,32,515,Oklahoma St.,2,Oregon St.,1,,,,201,133
WSO,2010,Second Round,Second Round,32,516,Duke,0.123,Florida,0,2OT PK,,,386,380
WSO,2010,Third Round,Third Round,16,401,Stanford,3,UCLA,0,,,,605,741
WSO,2010,Third Round,Third Round,16,402,Marquette,0,Florida St.,3,,,,78,403
WSO,2010,Third Round,Third Round,16,403,Washington,1,UC Irvine,0,2OT,,,425,31
WSO,2010,Third Round,Third Round,16,404,West Virginia,0,Boston College,4,,,,116,195
WSO,2010,Third Round,Third Round,16,405,Georgetown,1,Minnesota,0,,,,120,312
WSO,2010,Third Round,Third Round,16,406,Ohio State,3,Virginia,2,,,,278,381
WSO,2010,Third Round,Third Round,16,407,North Carolina,1,Notre Dame,4,,,,502,481
WSO,2010,Third Round,Third Round,16,408,Oklahoma St.,2,Duke,0,,,,201,386
WSO,2010,Quarterfinals,Quarterfinals,8,301,Stanford,5,Florida St.,0,,,,605,403
WSO,2010,Quarterfinals,Quarterfinals,8,302,Washington,0,Boston College,1,OT,,,425,195
WSO,2010,Quarterfinals,Quarterfinals,8,303,Georgetown,0,Ohio State,2,,,,120,278
WSO,2010,Quarterfinals,Quarterfinals,8,304,Notre Dame,2,Oklahoma St.,0,,,,481,201
WSO,2010,Semifinals,Semifinals,4,201,Stanford,2,Boston College,0,,,,605,195
WSO,2010,Semifinals,Semifinals,4,202,Ohio State,0,Notre Dame,1,,,,278,481
WSO,2010,Championship,Championship,1,101,Stanford,0,Notre Dame,1,,,,605,481
WSO,2011,First Round,First Round,64,601,Stanford,3,Montana,0,,,,605,41
WSO,2011,First Round,First Round,64,602,South Carolina,1,Texas,0,,,,290,436
WSO,2011,First Round,First Round,64,603,California,1.123,Santa Clara,1,2OT PK,,,338,181
WSO,2011,First Round,First Round,64,604,Marist,1,Boston College,6,,,,36,195
WSO,2011,First Round,First Round,64,605,Auburn,2,Utah State,1,,,,171,25
WSO,2011,First Round,First Round,64,606,Maryland,5,La Salle,1,,,,364,11
WSO,2011,First Round,First Round,64,607,Illinois,1,Notre Dame,0,,,,149,481
WSO,2011,First Round,First Round,64,608,Ark. Pine Bluff,1,Oklahoma St.,9,,,,2,201
WSO,2011,First Round,First Round,64,609,Florida St.,2,Samford,0,,,,403,23
WSO,2011,First Round,First Round,64,610,Portland,1.123,Oregon St.,1,2OT PK,,,120,133
WSO,2011,First Round,First Round,64,611,Louisville,2,Dayton,0,,,,241,69
WSO,2011,First Round,First Round,64,612,UT Martin,0,Memphis,7,,,,12,38
WSO,2011,First Round,First Round,64,613,Texas A&M,4,LSU,0,,,,354,284
WSO,2011,First Round,First Round,64,614,Virginia Tech,1,West Virginia,0,,,,144,116
WSO,2011,First Round,First Round,64,615,Washington St.,1.123,Kentucky,1,2OT PK,,,64,234
WSO,2011,First Round,First Round,64,616,Long Island,0,Virginia,2,,,,71,381
WSO,2011,First Round,First Round,64,617,Wake Forest,2,Oakland,0,,,,122,32
WSO,2011,First Round,First Round,64,618,Boston U.,3,Harvard,0,,,,174,156
